"paper_id","title","authors","year","venue","citation_count","decision_label","relevance_score","decision_method","source_api","external_id","url","pdf_url","pdf_downloaded","pdf_path","parsed","abstract_preview"
"715","Hierarchical Personalized Continual Federated Learning for Real Time Risk Prediction of Chronic Diseases","Abhigyan Ghoshal; Mohammad Armaan Ali; M. Sambath; E. Balraj","2025","","0","direct","0.85","llm","crossref","10.21203/rs.3.rs-7627809/v1","https://doi.org/10.21203/rs.3.rs-7627809/v1","","no","","yes","<title>Abstract</title>                 <p>The most prevalent global morbidity and mortality is chronic illnesses like c"
"716","Federated Continual Learning for Privacy-Preserving, Reliable and InterpretableMulti-Center Corneal Diseases Diagnosis","Dapeng Oliver Wu; Hongming Piao","2026","Transactions on Artificial Intelligence","0","adjacent","0.55","llm","crossref","10.53941/tai.2026.100008","https://doi.org/10.53941/tai.2026.100008","","no","","yes","<jats:p>Federated continual learning (FCL) is a distributed training framework that allows for learning from sequences o"
"717","FedSpeech: Federated Text-to-Speech with Continual Learning","Ziyue Jiang; Yi Ren; Ming Lei; Zhou Zhao","2021","Proceedings of the Thirtieth International Joint Conference on Artificial Intelligence","15","adjacent","0.6","llm","crossref","10.24963/ijcai.2021/527","https://doi.org/10.24963/ijcai.2021/527","","no","","yes","<jats:p>Federated learning enables collaborative training of machine learning models under strict privacy restrictions a"
"718","Federated Learning Enhancement Through Transfer and Continual Learning Integration: Analyzing Effects of Different Levels of Dirichlet Distribution","Boyuan Zhang; Mohammad Reza Shikh-Bahaei","2024","Wireless World Research and Trends Magazine","1","adjacent","0.4","llm","crossref","10.13052/2794-7254.008","https://doi.org/10.13052/2794-7254.008","","no","","yes","<jats:p> Machine learning plays a pivotal role in modern technology, driving advancements across various domains such as"
"719","Continual Federated Learning Based on Knowledge Distillation","Yuhang Ma; Zhongle Xie; Jue Wang; Ke Chen; Lidan Shou","2022","Proceedings of the Thirty-First International Joint Conference on Artificial Intelligence","78","direct","0.85","llm","crossref","10.24963/ijcai.2022/303","https://doi.org/10.24963/ijcai.2022/303","","no","","yes","<jats:p>Federated learning (FL) is a promising approach for learning a shared global model on decentralized data owned b"
"720","Optimizing cnn architectures to edge resources : a federated approach for continual knowledge Distillation","; Cédric Maron","","","0","adjacent","0.4","llm","crossref","10.70675/fc2cf870z0b81z42f3z8991z27f377c84e74","https://doi.org/10.70675/fc2cf870z0b81z42f3z8991z27f377c84e74","","no","","yes","<jats:title>Optimiser les architectures CNN aux ressources edge : Une approche fédérée pour la distillation continue des"
"721","DPAO-PFL: Dynamic Parameter-Aware Optimization via Continual Learning for Personalized Federated Learning","Jialu Tang; Yali Gao; Xiaoyong Li; Jia Jia","2025","Electronics","0","adjacent","0.55","llm","crossref","10.3390/electronics14152945","https://doi.org/10.3390/electronics14152945","","no","","yes","<jats:p>Federated learning (FL) enables multiple participants to collaboratively train models while efficiently mitigati"
"722","New Continual Federated Learning System for Intrusion Detection in SDN‐Based Edge Computing","Ameni Chetouane; Kamel Karoui","2024","Concurrency and Computation: Practice and Experience","13","direct","0.75","llm","crossref","10.1002/cpe.8332","https://doi.org/10.1002/cpe.8332","","no","","yes","<jats:title>ABSTRACT</jats:title><jats:p>Software Defined Networking (SDN) is an open network approach that has been pro"
"723","Continual Learning for Computer Vision","; Arthur Douillard","","","0","adjacent","0.4","llm","crossref","10.70675/df29f1e7z8f26z482bz8a5ezd3b4fce5fe4c","https://doi.org/10.70675/df29f1e7z8f26z482bz8a5ezd3b4fce5fe4c","","no","","yes","<jats:title>Apprentissage continu pour la vision par ordinateur</jats:title>                 <jats:p xml:lang=""fr"">Depui"
"724","Asynchronous Federated Continual Learning","Donald Shenaj; Marco Toldo; Alberto Rigon; Pietro Zanuttigh","2023","","42","adjacent","0.8","llm","openalex","10.1109/cvprw59228.2023.00534","https://doi.org/10.1109/cvprw59228.2023.00534","","no","","yes","The standard class-incremental continual learning setting assumes a set of tasks seen one after the other in a fixed and"
"725","Federated Continual Learning with Adaptive Parameter Communication.","Jaehong Yoon; Wonyong Jeong; Giwoong Lee; Eunho Yang; Sung Ju Hwang","2020","arXiv (Cornell University)","17","adjacent","0.7","llm","openalex","W3010312571","https://openalex.org/W3010312571","http://dblp.uni-trier.de/db/journals/corr/corr2003.html#abs-2003-03196","no","","yes","There has been a surge of interest in continual learning and federated learning, both of which are important in training"
"726","Peer-to-Peer Federated Continual Learning for Naturalistic Driving Action Recognition","Liangqi Yuan; Yunsheng Ma; Lü Su; Ziran Wang","2023","","32","adjacent","0.6","llm","openalex","10.1109/cvprw59228.2023.00553","https://doi.org/10.1109/cvprw59228.2023.00553","","no","","yes","Naturalistic driving action recognition (NDAR) has proven to be an effective method for detecting driver distraction and"
"727","FedKNOW: Federated Continual Learning with Signature Task Knowledge Integration at Edge","Yaxin Luopan; Rui Han; Qinglong Zhang; Chi Harold Liu; Guoren Wang; Lydia Y. Chen","2023","","24","direct","0.85","llm","openalex","10.1109/icde55515.2023.00033","https://doi.org/10.1109/icde55515.2023.00033","https://repository.tudelft.nl/file/File_6ef0a654-e93c-4a11-ac7c-eca9f90efc5f","no","","yes","Deep Neural Networks (DNNs) have been ubiquitously adopted in internet of things and are becoming an integral of our dai"
"728","Federated probability memory recall for federated continual learning","Zhe Wang; Yu Zhang; Xinlei Xu; Zhiling Fu; Hai Yang; Wenli Du","2023","Information Sciences","20","direct","0.85","llm","openalex","10.1016/j.ins.2023.02.015","https://doi.org/10.1016/j.ins.2023.02.015","https://doi.org/10.1016/j.ins.2023.02.015","no","","yes","Federated Continual Learning (FCL) approaches exist two major problems of the probability bias and the imbalance in para"
"729","Personalized Federated Continual Learning for Task-Incremental Biometrics","Dongdong Li; Nan Huang; Zhe Wang; Hai Yang","2023","IEEE Internet of Things Journal","15","direct","0.85","llm","openalex","10.1109/jiot.2023.3284843","https://doi.org/10.1109/jiot.2023.3284843","","no","","yes","In the age of Internet of Things where information is explosively growing, people pay more attention on personal privacy"
"730","Federated Continual Learning through distillation in pervasive computing","Anastasiia Usmanova; François Portet; Philippe Lalanda; Germán Vega","2022","","12","direct","0.85","llm","openalex","10.1109/smartcomp55677.2022.00027","https://doi.org/10.1109/smartcomp55677.2022.00027","https://arxiv.org/pdf/2207.08181","yes","storage\pdfs\topic_1\paper_730.pdf","yes","Federated Learning has been introduced as a new machine learning paradigm enhancing the use of local devices. At a serve"
"731","A Federated Continual Learning Framework for Sustainable Network Anomaly Detection in O-RAN","Chafika Benzaïd; Fariha Hossain; Tarik Taleb; Pedro Merino; Michael Dieudonné","2024","","15","direct","0.85","llm","openalex","10.1109/wcnc57260.2024.10570951","https://doi.org/10.1109/wcnc57260.2024.10570951","https://oulurepo.oulu.fi/bitstream/10024/51580/1/nbnfioulu-202408225551.pdf","yes","storage\pdfs\topic_1\paper_731.pdf","yes","The distributed and disaggregated nature of 5G and beyond (B5G) networks has spurred interest in federated learning (FL)"
"732","Federated Continual Learning for Text Classification via Selective Inter-client Transfer","Yatin Chaudhary; Pranav Rai; Matthias Schubert; Hinrich Schütze; Pankaj Gupta","2022","","11","adjacent","0.75","llm","openalex","10.18653/v1/2022.findings-emnlp.353","https://doi.org/10.18653/v1/2022.findings-emnlp.353","https://aclanthology.org/2022.findings-emnlp.353.pdf","yes","storage\pdfs\topic_1\paper_732.pdf","yes","In this work, we combine the two paradigms: Federated Learning (FL) and Continual Learning (CL) for text classification "
"733","Differentially Private Federated Continual Learning with Heterogeneous Cohort Privacy","Ajesh Koyatan Chathoth; Clark P Necciai; Abhyuday Jagannatha; Stephen Lee","2022","2022 IEEE International Conference on Big Data (Big Data)","11","adjacent","0.55","llm","openalex","10.1109/bigdata55660.2022.10021082","https://doi.org/10.1109/bigdata55660.2022.10021082","","no","","yes","Differential privacy in federated learning has emerged as a promising solution for big data applications to achieve stro"
"734","Non-IID data and Continual Learning processes in Federated Learning: A long road ahead","Marcos F. Criado; Fernando E. Casado; Roberto Iglesias; Carlos V. Regueiro; Senén Barro","2022","Information Fusion","104","direct","0.85","llm","openalex","10.1016/j.inffus.2022.07.024","https://doi.org/10.1016/j.inffus.2022.07.024","https://doi.org/10.1016/j.inffus.2022.07.024","no","","yes","Federated Learning is a novel framework that allows multiple devices or institutions to train a machine learning model c"
"735","Achieving Linear Speedup with Partial Worker Participation in Non-IID Federated Learning","Haibo Yang; Minghong Fang; Jia Liu","2021","International Conference on Learning Representations","307","adjacent","0.4","llm","semantic_scholar","433000baf18bb4403681fde5740bccd1fa2034a9","https://www.semanticscholar.org/paper/433000baf18bb4403681fde5740bccd1fa2034a9","https://arxiv.org/pdf/2101.11203","yes","storage\pdfs\topic_1\paper_735.pdf","yes","Federated learning (FL) is a distributed machine learning architecture that leverages a large number of workers to joint"
"736","Fine-tuning Global Model via Data-Free Knowledge Distillation for Non-IID Federated Learning","Lin Zhang; Li Shen; Liang Ding; Dacheng Tao; Ling-Yu Duan","2022","Computer Vision and Pattern Recognition","395","adjacent","0.4","llm","semantic_scholar","d3823114651475280571cc7af95809dd739d529f","https://www.semanticscholar.org/paper/d3823114651475280571cc7af95809dd739d529f","https://arxiv.org/pdf/2203.09249","yes","storage\pdfs\topic_1\paper_736.pdf","yes","Federated Learning (FL) is an emerging distributed learning paradigm under privacy constraint. Data heterogeneity is one"
"737","Federated Learning with Non-IID Data","Yue Zhao; Meng Li; Liangzhen Lai; Naveen Suda; Damon Civin; V. Chandra","2018","arXiv.org","3175","foundational","0.4","llm","semantic_scholar","5cfc112c932e38df95a0ba35009688735d1a386b","https://www.semanticscholar.org/paper/5cfc112c932e38df95a0ba35009688735d1a386b","http://arxiv.org/pdf/1806.00582","yes","storage\pdfs\topic_1\paper_737.pdf","yes","Federated learning enables resource-constrained edge compute devices, such as mobile phones and IoT devices, to learn a "
"738","WSCC: A Weight-Similarity-Based Client Clustering Approach for Non-IID Federated Learning","Pu Tian; Weixian Liao; Wei Yu; Erik Blasch","2022","IEEE Internet of Things Journal","93","adjacent","0.45","llm","semantic_scholar","23f80f41c63b86ef9bdb5c5fc244fac40fb989c0","https://www.semanticscholar.org/paper/23f80f41c63b86ef9bdb5c5fc244fac40fb989c0","","no","","yes","The fast development of the Internet of Things (IoT) and deep learning enables learning useful patterns from the massive"
"739","Data-free knowledge distillation via generator-free data generation for Non-IID federated learning","Siran Zhao; Tianchi Liao; Lele Fu; Chuan Chen; Jing Bian; Zibin Zheng","2024","Neural Networks","28","adjacent","0.55","llm","semantic_scholar","48059a6e864a3a7ea1f9bcbab89ca77c9d397033","https://www.semanticscholar.org/paper/48059a6e864a3a7ea1f9bcbab89ca77c9d397033","","no","","yes","Data heterogeneity (Non-IID) on Federated Learning (FL) is currently a widely publicized problem, which leads to local m"
"740","ProFed: a Benchmark for Proximity-based non-IID Federated Learning","D. Domini; G. Aguzzi; M. Viroli","2025","arXiv.org","6","adjacent","0.4","llm","semantic_scholar","2afe66fd41e793803f6963a54d99036d8b7d4c5b","https://www.semanticscholar.org/paper/2afe66fd41e793803f6963a54d99036d8b7d4c5b","https://arxiv.org/pdf/2503.20618","yes","storage\pdfs\topic_1\paper_740.pdf","yes","In recent years, cro:flFederated learning (FL) has gained significant attention within the machine learning community. A"
"741","Feature Matching Data Synthesis for Non-IID Federated Learning","Zijian Li; Yuchang Sun; Jiawei Shao; Yuyi Mao; Jessie Hui Wang; Jun Zhang","2023","IEEE Transactions on Mobile Computing","41","adjacent","0.4","llm","semantic_scholar","835f75c927e8dcadbaf44a711dc7df86d61175a7","https://www.semanticscholar.org/paper/835f75c927e8dcadbaf44a711dc7df86d61175a7","https://arxiv.org/pdf/2308.04761","yes","storage\pdfs\topic_1\paper_741.pdf","yes","Federated learning (FL) has emerged as a privacy-preserving paradigm that trains neural networks on edge devices without"
"742","Momentum Benefits Non-IID Federated Learning Simply and Provably","Ziheng Cheng; Xinmeng Huang; K. Yuan","2023","International Conference on Learning Representations","38","adjacent","0.4","llm","semantic_scholar","e48c95489430ad7d0978aaa7f6995eaf8d8d92d1","https://www.semanticscholar.org/paper/e48c95489430ad7d0978aaa7f6995eaf8d8d92d1","http://arxiv.org/pdf/2306.16504","yes","storage\pdfs\topic_1\paper_742.pdf","yes","Federated learning is a powerful paradigm for large-scale machine learning, but it faces significant challenges due to u"
"743","FedNP: Towards Non-IID Federated Learning via Federated Neural Propagation","Xueyang Wu; Hengguan Huang; Youlong Ding; Hongya Wang; Ye Wang; Qian Xu","2023","AAAI Conference on Artificial Intelligence","20","adjacent","0.4","llm","semantic_scholar","4648ca42ed12b940fbe4f1b2b3d2a14b1d29dc44","https://www.semanticscholar.org/paper/4648ca42ed12b940fbe4f1b2b3d2a14b1d29dc44","https://ojs.aaai.org/index.php/AAAI/article/download/26237/26009","no","","yes","Traditional federated learning (FL) algorithms, such as FedAvg, fail to handle non-i.i.d data because they learn a globa"
"744","Federated Learning on Non-IID Data Silos: An Experimental Study","Q. Li; Yiqun Diao; Quan Chen; Bingsheng He","2021","IEEE International Conference on Data Engineering","1368","adjacent","0.6","llm","semantic_scholar","dd30a98f5274541f018a762fba46a0730519606a","https://www.semanticscholar.org/paper/dd30a98f5274541f018a762fba46a0730519606a","http://arxiv.org/pdf/2102.02079","yes","storage\pdfs\topic_1\paper_744.pdf","yes","Due to the increasing privacy concerns and data regulations, training data have been increasingly fragmented, forming di"
"745","FedTweet: Two-fold Knowledge Distillation for non-IID Federated Learning","Yanhan Wang; Wenting Wang; Xin Wang; Heng Zhang; Xiaoming Wu; Ming Yang","2024","Computers & electrical engineering","17","exclude","0.0","rule","semantic_scholar","8a5f74116ba2ecdcc46df62ff9f150565c5c6f7a","https://www.semanticscholar.org/paper/8a5f74116ba2ecdcc46df62ff9f150565c5c6f7a","","no","","no",""
"746","Distance-Aware Non-IID Federated Learning for Generalization and Personalization in Medical Imaging Segmentation","Julia Alekseenko; Alexandros Karargyris; Nicolas Padoy","2024","International Conference on Medical Imaging with Deep Learning","6","exclude","0.0","rule","semantic_scholar","f5a736ee041c2fc66b97f4ad3a6e2f8cafd70217","https://www.semanticscholar.org/paper/f5a736ee041c2fc66b97f4ad3a6e2f8cafd70217","","no","","no",""
"747","Aligning model outputs for class imbalanced non-IID federated learning","Lan Li; De-chuan Zhan; Xin-Chun Li","2022","Machine-mediated learning","17","exclude","0.0","rule","semantic_scholar","5da9387483b72694ef427818464826707d837b94","https://www.semanticscholar.org/paper/5da9387483b72694ef427818464826707d837b94","https://link.springer.com/content/pdf/10.1007/s10994-022-06241-5.pdf","no","","no",""
"748","Multi-Level Additive Modeling for Structured Non-IID Federated Learning","Shutong Chen; Tianyi Zhou; Guodong Long; Jie Ma; Jing Jiang; Chengqi Zhang","2024","arXiv.org","2","adjacent","0.45","llm","semantic_scholar","2f041f713950ee1b0ff5adf8843bbfa6d6ac0703","https://www.semanticscholar.org/paper/2f041f713950ee1b0ff5adf8843bbfa6d6ac0703","https://arxiv.org/pdf/2405.16472","yes","storage\pdfs\topic_1\paper_748.pdf","yes","The primary challenge in Federated Learning (FL) is to model non-IID distributions across clients, whose fine-grained st"
"749","FedBN: Federated Learning on Non-IID Features via Local Batch Normalization","Xiaoxiao Li; Meirui Jiang; Xiaofei Zhang; Michael Kamp; Q. Dou","2021","International Conference on Learning Representations","1139","adjacent","0.55","llm","semantic_scholar","2c0f4711c9c124a8dc056eaee82a2ca5ef276da8","https://www.semanticscholar.org/paper/2c0f4711c9c124a8dc056eaee82a2ca5ef276da8","https://arxiv.org/pdf/2102.07623","yes","storage\pdfs\topic_1\paper_749.pdf","yes","The emerging paradigm of federated learning (FL) strives to enable collaborative training of deep models on the network "
"750","Adaptive Dynamic Pruning for Non-IID Federated Learning","Sixing Yu; P. Nguyen; Ali Anwar; Ali Jannesari","2021","arXiv.org","27","exclude","0.0","rule","semantic_scholar","3686ae7155e039f268c1ecd866959c99b72a4f37","https://www.semanticscholar.org/paper/3686ae7155e039f268c1ecd866959c99b72a4f37","","no","","no",""
"751","CFedAvg: Achieving Efficient Communication and Fast Convergence in Non-IID Federated Learning","Haibo Yang; Jia Liu; E. Bentley","2021","International Symposium on Modeling and Optimization in Mobile, Ad-Hoc and Wireless Networks","24","adjacent","0.4","llm","semantic_scholar","fa5fb09072d27bbf821a9fc36b1dc822ec3bbae1","https://www.semanticscholar.org/paper/fa5fb09072d27bbf821a9fc36b1dc822ec3bbae1","https://arxiv.org/pdf/2106.07155","yes","storage\pdfs\topic_1\paper_751.pdf","yes","Federated learning (FL) is a prevailing distributed learning paradigm, where a large number of workers jointly learn a m"
"752","FedCD: Improving Performance in non-IID Federated Learning","Kavya Kopparapu; Eric Lin; Jessica Zhao","2020","arXiv.org","41","adjacent","0.4","llm","semantic_scholar","3380d6f2ddfbdfc53444f55c6d34f1ccb344d238","https://www.semanticscholar.org/paper/3380d6f2ddfbdfc53444f55c6d34f1ccb344d238","https://arxiv.org/pdf/2006.09637","yes","storage\pdfs\topic_1\paper_752.pdf","yes","Federated learning has been widely applied to enable decentralized devices, which each have their own local data, to lea"
"753","An Optimization Method for Non-IID Federated Learning Based on Deep Reinforcement Learning","Xutao Meng; Yong Li; Jianchao Lu; Xianglin Ren","2023","Italian National Conference on Sensors","9","adjacent","0.4","llm","semantic_scholar","63ece7a40ee5906905edca7cc40503e0f85f64e9","https://www.semanticscholar.org/paper/63ece7a40ee5906905edca7cc40503e0f85f64e9","https://www.mdpi.com/1424-8220/23/22/9226/pdf?version=1700137971","no","","yes","Federated learning (FL) is a distributed machine learning paradigm that enables a large number of clients to collaborati"
"754","Clustered Data Sharing for Non-IID Federated Learning over Wireless Networks","Gang Hu; Yinglei Teng; Nan Wang; F. Yu","2023","ICC 2023 - IEEE International Conference on Communications","7","adjacent","0.45","llm","semantic_scholar","f05f2f011b7a53ed310f85818dd55edc8aa32696","https://www.semanticscholar.org/paper/f05f2f011b7a53ed310f85818dd55edc8aa32696","https://arxiv.org/pdf/2302.10747","yes","storage\pdfs\topic_1\paper_754.pdf","yes","Federated Learning (FL) is a novel distributed machine learning approach to leverage data from Internet of Things (IoT) "
"755","Enhancing the performance of federated learning with diffusion models: leveraging synthetic data to address non-IID data challenges","; Karin Huangsuwan","","","0","adjacent","0.4","llm","crossref","10.58837/chula.the.2023.881","https://doi.org/10.58837/chula.the.2023.881","","no","","yes","<jats:p>In the context of machine learning in healthcare, federated learning (FL) is frequently seen as an effective app"
"756","FedDPA: Dynamic Prototypical Alignment for Federated Learning with Non-IID Data","Oussama Akram Bensiah; Rohallah Benaboud","2025","Electronics","0","adjacent","0.4","llm","crossref","10.3390/electronics14163286","https://doi.org/10.3390/electronics14163286","","no","","yes","<jats:p>Federated learning (FL) has emerged as a powerful framework for decentralized model training, preserving data pr"
"757","Federated Learning for XSS Detection: Analysing OOD, Non-IID Challenges, and Embedding Sensitivity","Bo Wang; Imran Khan; Martin White; Natalia Beloff","2025","","0","adjacent","0.8","llm","crossref","10.20944/preprints202505.0439.v4","https://doi.org/10.20944/preprints202505.0439.v4","","no","","yes","<jats:p>This paper investigates federated learning (FL) for cross-site-scripting (XSS) detection under realistic out-of-"
"758","A Novel Neural Network-Based Federated Learning System for Imbalanced and Non-IID Data","Mahfuzur Rahman Chowdhury; Muhammad Ibrahim; Mridha Md Nafis F","2025","","0","adjacent","0.4","llm","crossref","10.21203/rs.3.rs-7850701/v1","https://doi.org/10.21203/rs.3.rs-7850701/v1","","no","","yes","<title>Abstract</title>         <p>With the growth of machine learning techniques, the privacy of users’ data has become"
"759","Non-IID federated learning with Mixed-Data Calibration","Xufei Zhang; Yiqing Shen","2024","Applied and Computational Engineering","1","exclude","0.2","llm","crossref","10.54254/2755-2721/45/20241048","https://doi.org/10.54254/2755-2721/45/20241048","","no","","no","<jats:p>Federated learning (FL) is a privacy-preserving and collaborative machine learning approach for decentralized da"
"760","Comparative analysis of federated learning algorithms under non-IID data","Jirui Dai","2024","Applied and Computational Engineering","2","adjacent","0.4","llm","crossref","10.54254/2755-2721/86/20241581","https://doi.org/10.54254/2755-2721/86/20241581","","no","","yes","<jats:p>With the increasing global attention to data privacy and security issues, how to effectively utilize distributed"
"761","Federated Learning Framework for IID and Non-IID datasets of Medical Images","Kavitha Srinivasan; Sainath Prasanna; Rohit Midha; Shraddhaa Mohan","2023","EMITTER International Journal of Engineering Technology","2","exclude","0.1","llm","crossref","10.24003/emitter.v11i1.742","https://doi.org/10.24003/emitter.v11i1.742","","no","","no","<jats:p>Advances have been made in the field of Machine Learning showing that it is an effective tool that can be used f"
"762","FedXGB-OptDP: A Privacy-Optimised Federated XGBoost Framework with Differential Privacy for IID and Non-IID healthcare data","B. SASIREKHA; C. GUNAVATHI","2026","","0","exclude","0.1","llm","crossref","10.21203/rs.3.rs-8425166/v1","https://doi.org/10.21203/rs.3.rs-8425166/v1","","no","","no","<title>Abstract</title>                 <p>The rapid growth of sensitive healthcare data results in a significant need f"
"763","Comparative analysis of federated learning algorithms under extreme non-IID conditions for computer vision","Wilson Zheng","2024","Applied and Computational Engineering","1","adjacent","0.4","llm","crossref","10.54254/2755-2721/86/20241579","https://doi.org/10.54254/2755-2721/86/20241579","","no","","yes","<jats:p>Data heterogeneity presents enormous challenges for Federated Learning (FL) where data is characterized by non-i"
"764","Advanced Optimization Techniques for Federated Learning on Non-IID Data","Filippos Efthymiadis; Aristeidis Karras; Christos Karras; Spyros Sioutas","2024","Future Internet","16","adjacent","0.4","llm","crossref","10.3390/fi16100370","https://doi.org/10.3390/fi16100370","","no","","yes","<jats:p>Federated learning enables model training on multiple clients locally, without the need to transfer their data t"
"765","Distribution-Aware Federated Learning for Diabetes Prediction Using Tabular Clinical DataUnder Non-IID and Class-Imbalanced Settings","Rohul Amin; Md. Mehedi Hasan Rana; Sumya Aktar","2026","","0","adjacent","0.4","llm","crossref","10.21203/rs.3.rs-9056562/v1","https://doi.org/10.21203/rs.3.rs-9056562/v1","","no","","yes","<title>Abstract</title>                 <p>Federated learning (FL) enables collaborative clinical model training without"
"766","FEDERATED DEEP LEARNING WITH NON-IID DATA: GRADIENT CORRECTION MECHANISMS AND CONVERGENCE GUARANTEES","Baraa Mohammed Abed","2025","International Journal of Applied Mathematics","0","adjacent","0.5","llm","crossref","10.12732/ijam.v38i9s.859","https://doi.org/10.12732/ijam.v38i9s.859","","no","","yes","<jats:p>Federated learning (FL) faces significant performance degradation under non-IID data distributions, where client"
"767","Optimizing Federated Learning on Non-IID Data with Reinforcement Learning","Hao Wang; Zakhary Kaplan; Di Niu; Baochun Li","2020","","939","adjacent","0.4","llm","openalex","10.1109/infocom41043.2020.9155494","https://doi.org/10.1109/infocom41043.2020.9155494","","no","","yes","The widespread deployment of machine learning applications in ubiquitous environments has sparked interests in exploitin"
"768","Asynchronous Online Federated Learning for Edge Devices with Non-IID Data","Yujing Chen; Yue Ning; Martin Slawski; Huzefa Rangwala","2020","","411","adjacent","0.55","llm","openalex","10.1109/bigdata50022.2020.9378161","https://doi.org/10.1109/bigdata50022.2020.9378161","","no","","yes","Federated learning (FL) is a machine learning paradigm where a shared central model is learned across distributed device"
"769","Communication-Efficient On-Device Machine Learning: Federated Distillation and Augmentation under Non-IID Private Data","Eunjeong Jeong; Seungeun Oh; Hyesung Kim; Jihong Park; Mehdi Bennis; Seong‐Lyun Kim","2018","arXiv (Cornell University)","443","exclude","0.1","llm","openalex","10.48550/arxiv.1811.11479","https://doi.org/10.48550/arxiv.1811.11479","https://arxiv.org/pdf/1811.11479","no","","no","On-device machine learning (ML) enables the training process to exploit a massive amount of user-generated private data "
"770","FedDC: Federated Learning with Non-IID Data via Local Drift Decoupling and Correction","Liang Gao; Huazhu Fu; Li Li; Yingwen Chen; Ming Xu; Chengzhong Xu","2022","2022 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR)","299","adjacent","0.55","llm","openalex","10.1109/cvpr52688.2022.00987","https://doi.org/10.1109/cvpr52688.2022.00987","","no","","yes","Federated learning (FL) allows multiple clients to collectively train a high-performance global model without sharing th"
"771","Client Selection for Federated Learning With Non-IID Data in Mobile Edge Computing","Wenyu Zhang; Xiumin Wang; Pan Zhou; Weiwei Wu; Xinglin Zhang","2021","IEEE Access","213","adjacent","0.4","llm","openalex","10.1109/access.2021.3056919","https://doi.org/10.1109/access.2021.3056919","https://ieeexplore.ieee.org/ielx7/6287639/9312710/09345723.pdf","no","","yes","Federated Learning (FL) has recently attracted considerable attention in internet of things, due to its capability of en"
"772","Federated Learning With Non-IID Data in Wireless Networks","Zhongyuan Zhao; Chenyuan Feng; Wei Hong; Jiamo Jiang; Chao Jia; Tony Q. S. Quek; Mugen Peng","2021","IEEE Transactions on Wireless Communications","157","adjacent","0.55","llm","openalex","10.1109/twc.2021.3108197","https://doi.org/10.1109/twc.2021.3108197","","no","","yes","Federated learning provides a promising paradigm to enable network edge intelligence in the future sixth generation (6G)"
"773","Federated Learning on Non-IID Graphs via Structural Knowledge Sharing","Yue Tan; Yixin Liu; Guodong Long; Jing Jiang; Qinghua Lu; Chengqi Zhang","2023","Proceedings of the AAAI Conference on Artificial Intelligence","140","adjacent","0.4","llm","openalex","10.1609/aaai.v37i8.26187","https://doi.org/10.1609/aaai.v37i8.26187","https://ojs.aaai.org/index.php/AAAI/article/download/26187/25959","no","","yes","Graph neural networks (GNNs) have shown their superiority in modeling graph data. Owing to the advantages of federated l"
"774","Adaptive Dynamic Pruning for Non-IID Federated Learning.","Sixing Yu; Phuong Nguyen; Ali Anwar; Ali Jannesari","2021","arXiv (Cornell University)","12","adjacent","0.4","llm","openalex","W3166954785","https://openalex.org/W3166954785","https://arxiv.org/pdf/2106.06921.pdf","yes","storage\pdfs\topic_1\paper_774.pdf","yes","Federated Learning~(FL) has emerged as a new paradigm of training machine learning models without sacrificing data secur"
"775","Adaptive Federated Learning on Non-IID Data With Resource Constraint","Jie Zhang; Song Guo; Zhihao Qu; Deze Zeng; Yufeng Zhan; Qifeng Liu; Rajendra Akerkar","2021","IEEE Transactions on Computers","129","adjacent","0.4","llm","openalex","10.1109/tc.2021.3099723","https://doi.org/10.1109/tc.2021.3099723","","no","","yes","Federated learning (FL) has been widely recognized as a promising approach by enabling individual end-devices to coopera"
"776","Non-IID Federated Learning With Sharper Risk Bound","Bojian Wei; Jian Li; Yong Liu; Weiping Wang","2022","IEEE Transactions on Neural Networks and Learning Systems","11","adjacent","0.4","llm","openalex","10.1109/tnnls.2022.3213187","https://doi.org/10.1109/tnnls.2022.3213187","","no","","yes","In federated learning (FL), the not independently or identically distributed (non-IID) data partitioning impairs the per"
"777","A Novel Framework for Concept Drift Detection for Classification Problems in Data Streams","Usman Ali; Tariq Mahmood","2023","","0","adjacent","0.4","llm","crossref","10.21203/rs.3.rs-3244928/v1","https://doi.org/10.21203/rs.3.rs-3244928/v1","","no","","yes","<jats:title>Abstract</jats:title>         <jats:p>In streaming data environments, data characteristics and probability d"
"778","Intrusion Detection in IoT Data Streams based onEMNCD with Concept Drift","Renjie Chu; Peiyuan Jin; Hanli Qiao; Quanxi Feng","2023","","0","adjacent","0.4","llm","crossref","10.21203/rs.3.rs-3427585/v1","https://doi.org/10.21203/rs.3.rs-3427585/v1","","no","","yes","<jats:title>Abstract</jats:title>         <jats:p>With the widespread application of smart devices, the security of IoT "
"779","An Adaptive Ensemble Framework for Addressing Concept Drift in IoT Data Streams","Yafeng Wu; Lan Liu; Yongjie Yu; Guiming Chen; Junhan Hu","2023","","1","adjacent","0.4","llm","crossref","10.36227/techrxiv.23304461","https://doi.org/10.36227/techrxiv.23304461","","no","","yes","<jats:p>&lt;p&gt;In the modern era of digital transformation, the evolution of the fifth-generation (5G) wireless networ"
