"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"BASS: Broad Network Based on Localized Stochastic Sensitivity","T. Wang; M. Zhang; J. Zhang; W. W. Y. Ng; C. L. P. Chen","Department of Radiology, Guangzhou First People’s Hospital, School of Medicine, South China University of Technology, Guangzhou, China; Guangdong Provincial Key Laboratory of Computational Intelligence and Cyberspace Information, School of Computer Science and Engineering, South China University of Technology, Guangzhou, China; Guangdong Provincial Key Laboratory of Computational Intelligence and Cyberspace Information, School of Computer Science and Engineering, South China University of Technology, Guangzhou, China; Guangdong Provincial Key Laboratory of Computational Intelligence and Cyberspace Information, School of Computer Science and Engineering, South China University of Technology, Guangzhou, China; Brain and Affective Cognitive Research Center, Pazhou Laboratory, Guangzhou, China",IEEE Transactions on Neural Networks and Learning Systems,"5 Feb 2024","2024","35","2","1681","1695","The training of the standard broad learning system (BLS) concerns the optimization of its output weights via the minimization of both training mean square error (MSE) and a penalty term. However, it degrades the generalization capability and robustness of BLS when facing complex and noisy environments, especially when small perturbations or noise appear in input data. Therefore, this work proposes a broad network based on localized stochastic sensitivity (BASS) algorithm to tackle the issue of noise or input perturbations from a local perturbation perspective. The localized stochastic sensitivity (LSS) prompts an increase in the network’s noise robustness by considering unseen samples located within a  $Q$ -neighborhood of training samples, which enhances the generalization capability of BASS with respect to noisy and perturbed data. Then, three incremental learning algorithms are derived to update BASS quickly when new samples arrive or the network is deemed to be expanded, without retraining the entire model. Due to the inherent superiorities of the LSS, extensive experimental results on 13 benchmark datasets show that BASS yields better accuracies on various regression and classification problems. For instance, BASS uses fewer parameters (12.6 million) to yield 1% higher Top-1 accuracy in comparison to AlexNet (60 million) on the large-scale ImageNet (ILSVRC2012) dataset.","2162-2388","","10.1109/TNNLS.2022.3184846","National Natural Science Foundation of China(grant numbers:61876066); Guangdong Province Science and Technology Plan Project (Collaborative Innovation and Platform Environment Construction)(grant numbers:2019A050510006); China Postdoctoral Science Foundation(grant numbers:2021M700930); Guangzhou Postdoctoral Research Foundation(grant numbers:BHSKY20211204); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9829395","Broad learning system (BLS);generalization error;localized stochastic sensitivity (LSS);training algorithm","Training;Robustness;Perturbation methods;Standards;Sensitivity;Learning systems;Feature extraction","","5","","57","IEEE","13 Jul 2022","Feb. 2024","","IEEE","IEEE Journals"
"RFID Temperature Measuring System Design for High-voltage Switchgear and Its Reliability","B. Huang; J. Wen; S. Zhao; J. Li","School of Electrical Engineering, Xi’an Jiaotong University, Xi’an, China; School of Electrical Engineering, Xi’an Jiaotong University, Xi’an, China; School of Electrical Engineering, Xi’an Jiaotong University, Xi’an, China; School of Electrical Engineering, Xi’an Jiaotong University, Xi’an, China",2024 International Conference on Smart Grid and Energy (ICSGE),"16 May 2024","2024","","","25","30","In recent years, the digitalization of electrical equipment has been accelerated with the introduction of the “Smart Grid” concept. A reliable and feasible data sensing and uploading systemˈwhich is a prerequisites for digitization to assist power equipment twins for more in-depth condition analysis and fault prediction. In this paper, a wireless temperature measurement system for high-voltage switchgear which is based on RFID technology is designed to improve the reliability of equipment operation. The author analyzes the working principle of RFID temperature measurement system, optimizes the installation position of the tag and the working mode of the reader, analyzes the temperature characteristics of the tags under the two installation modes through the finite element software, and concludes that the horizontal installation mode has higher measurement accuracy and can meet the demand of the temperature measurement range of the switchgear, which improves the accuracy of the temperature measurement system. Combined with the resonant cavity theory, the two installation methods are analyzed under the influence of metal, and it is concluded that the tag frequency drift is smaller under the horizontal installation method, which improves the stability of the system operation. In summary, the RFID temperature measurement system with horizontal mounting can achieve a temperature measurement accuracy of up to 95%, cause a thermal field distortion rate and field strength distortion rate of no more than 2%, have a lower frequency drift problem, and can be better adapted to the high-temperature environment inside the switchgear and the complex electromagnetic environment, to meet the needs of switchgear multi-point temperature monitoring.","","979-8-3503-0894-5","10.1109/ICSGE61115.2024.00012","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10529578","Smart Grid;RFID;Switchgear;Temperature;Reliability;Frequency drift","Temperature measurement;Wireless communication;Temperature sensors;Switchgear;Stability analysis;Smart grids;Electromagnetics","","4","","14","IEEE","16 May 2024","26-28 Jan. 2024","26-28 Jan. 2024","IEEE","IEEE Conferences"
"Statistical AI/ML Model Monitoring for 5G/6G: Interference Prediction Case Study","P. Kaswan; M. F. Marzban; W. Nam; S. Akkarakaran; T. Luo","Wireless R&D, Qualcomm Technologies Inc., San Diego, California, USA; Wireless R&D, Qualcomm Technologies Inc., San Diego, California, USA; Wireless R&D, Qualcomm Technologies Inc., San Diego, California, USA; Wireless R&D, Qualcomm Technologies Inc., San Diego, California, USA; Wireless R&D, Qualcomm Technologies Inc., San Diego, California, USA",2024 IEEE International Conference on Communications Workshops (ICC Workshops),"12 Aug 2024","2024","","","638","643","AI/ML models are anticipated to play a pivotal role in enhancing the performance of 5G/6G networks. However the inherently dynamic nature of wireless environments makes ML models susceptible to data drifts which can cause significant performance degradation. This paper evaluates statistical ML model monitoring for the interference prediction use case under data drift scenarios where a UE moves randomly between eight different environments. First, we demonstrate that a mismatch between the interference distribution in the inference environment and that used in training the ML model can significantly degrade the ML model performance which necessitates monitoring the ML models. To detect data drifts, we propose three different statistical metrics that capture statistical distances between the training data distribution and inference distribution observed in the deployment environment. We study the effect of the number of samples for the inference data distribution on the performance of data drift detection. We adapt to data drifts by switching between best-matched pre-trained ML models. Our numerical simulations demonstrate that ML model selection based on statistical monitoring enhances the interference prediction accuracy compared to different baselines.","2694-2941","979-8-3503-0405-3","10.1109/ICCWorkshops59551.2024.10615307","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10615307","interference prediction;3GPP;deep learning","Wireless communication;Adaptation models;Accuracy;Training data;Interference;Switches;Predictive models","","1","","14","IEEE","12 Aug 2024","9-13 June 2024","9-13 June 2024","IEEE","IEEE Conferences"
"Intelligent RAN Automation for 5G and Beyond","Q. Sun; N. Li; C. -L. I; J. Huang; X. Xu; Y. Xie","China Mobile Research Institute, China; China Mobile Research Institute, China; Wireless Technologies, USA; China Mobile Research Institute, China; China Mobile Research Institute, China; China Mobile Research Institute, China",IEEE Wireless Communications,"16 Feb 2024","2024","31","1","94","102","5G is becoming more agile and inevitably more complicated for supporting various deployment scenarios and diversified applications. Artificial Intelligence (AI) is becoming one of the most essential driving forces for 5G evolution to handle the complexity and further improve the network spectrum efficiency, energy efficiency and user experience. In this article, we share the latest standardization progress of the industry on AI in 5G. Evolving directions for the intelligent radio access networks (RAN) are analyzed and further enhancements on both AI for RAN and RAN for AI are proposed based on a hierarchical and distributed intelligent RAN architecture. Case studies are presented along with field trial results. An innovative AI-empowered RAN and service-aware cross layer optimization framework is illustrated for the quality of experience (QoE) optimization of cloud virtual reality (VR) with converged communication and computing services provided by RAN. The extension of the solution to support the AI/ML services is also discussed to shed some light on how to evolve network for AI toward the 6G vision.","1558-0687","","10.1109/MWC.014.2200271","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10103771","","Artificial intelligence;5G mobile communication;Computer architecture;Optimization;3GPP;Automation;6G mobile communication;Radio access networks","","23","","15","IEEE","17 Apr 2023","February 2024","","IEEE","IEEE Magazines"
"Noise Adaptive Fine-grained Speech Intelligibility Enhancement With Soft-label Guided Diffusion","C. Zhu; D. Li; A. Chen; Y. Gao; W. Li; X. Wang","School of Artificial Intelligence, Jianghan University, Wuhan, China; School of Artificial Intelligence, Jianghan University, Wuhan, China; School of Artificial Intelligence, Jianghan University, Wuhan, China; School of Artificial Intelligence, Jianghan University, Wuhan, China; School of Artificial Intelligence, Jianghan University, Wuhan, China; Power Grid Business Department, Hubei Huazhong Electric Power Technology Development, Wuhan, China",2024 IEEE International Conference on Multimedia and Expo (ICME),"30 Sep 2024","2024","","","1","6","Background noise in the listening stage often affects the speech intelligibility and quality of communication devices, such as mobile phones. Traditional approaches like Near-end Listening Enhancement (NELE) aimed at processing speech signals to enhance intelligibility. Recent studies have been conducted to enhance intelligibility by converting normal speech to Lombard speech with varying level. However, overzealous focus on intelligibility improvement in previous research led to over-processing, causing speech distortion and quality degradation. Motivated by soft-label guidance, we propose a noise-adaptive fine-grained speech intelligibility enhancement framework—NELE-Diff. It fine-tunes Lombard intensity based on noise, incorporating multi-metric reinforcement learning into the diffusion model reverse process. Subjective and objective experiments reveal the superiority of NELE-Diff over baselines, presenting a more adaptive fine-grained speech intelligibility enhancement framework for different noise levels.","1945-788X","979-8-3503-9015-5","10.1109/ICME57554.2024.10687538","Nature; Jianghan University; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10687538","Intelligibility Enhancement(IENH);Environmental Noise;Lombard Effect;Diffusion;Speech Conversion","Degradation;Noise;Reinforcement learning;Speech enhancement;Diffusion models;Distortion;Mobile handsets","","2","","27","IEEE","30 Sep 2024","15-19 July 2024","15-19 July 2024","IEEE","IEEE Conferences"
"Multi-Sensor Adaptive Birth for Autonomous Driving Labeled RFS Filters using Doppler Measurements","T. L. Dale; D. Cugini; T. M. Schuck; R. M. Narayanan","Lockheed Martin Corporation, USA; Lockheed Martin Corporation, USA; Lockheed Martin Corporation, USA; The Pennsylvania State University, USA",NAECON 2024 - IEEE National Aerospace and Electronics Conference,"18 Sep 2024","2024","","","68","73","Alternative proposal distributions for Monte Carlo importance sampling-based, multi-sensor, measurement adaptive track initiation unrestricted to invertible measurement functions have been established to achieve scalable track initialization for labeled random finite set filters. Such proposal distributions provide an efficient means to expand the observable state space in track initialization by way of uninvertible measurements of relative object velocity. This paper proposes an augmented proposal distribution for Monte Carlo importance sampling-based, multi-sensor measurement adaptive track initiation that improves joint measurement pseudolikelihood approximation using augmented measurements of object velocity. The solution for a Doppler-only measurement function is provided and autonomous driving simulation results are shown to verify the resultant tracking performance increase.","2379-2027","979-8-3503-6762-1","10.1109/NAECON61878.2024.10670621","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10670621","Doppler;Random Finite Sets;Multi-Object Tracking","Radio frequency;Monte Carlo methods;Filters;Simulation;Aerospace electronics;Extraterrestrial measurements;Velocity measurement","","","","16","IEEE","18 Sep 2024","15-18 July 2024","15-18 July 2024","IEEE","IEEE Conferences"
"Research on Compound Fault Diagnosis of Bearings Using an Improved DRSN-GRU Dual-Channel Model","S. Yin; Z. Chen","School of Information and Electrical Engineering, Heilongjiang Bayi Agricultural University, Daqing, China; School of Information and Electrical Engineering, Heilongjiang Bayi Agricultural University, Daqing, China",IEEE Sensors Journal,"31 Oct 2024","2024","24","21","35304","35311","In practical engineering, noise often contaminates the fault signals of rolling bearings, making it difficult to accurately diagnose compound faults. To tackle this challenge, this article introduces a rolling bearing compound fault diagnosis model using an enhanced dual-channel deep residual shrinking network (DRSN)-GRU structure. The model improves the soft threshold function of the residual shrinkage building unit (RSBU), creating the progressive RSBU (PRSBU) module. It constructs a DRSN channel for initial feature extraction, while the gated recurrent unit (GRU) is integrated with convolutional pooling layers to form the GRU channel, designed for extracting linear features. By using a dual-channel connection approach, the model minimizes potential information loss or error accumulation that can occur in a single model structure. In the recognition module, a multilabel classification framework is established to identify compound faults. Experimental results show that, under strong noise conditions, the improved DRSN-GRU significantly outperforms the standard DRSN-GRU and other models, achieving 91.2% accuracy while effectively decoupling and recognizing compound faults.","1558-1748","","10.1109/JSEN.2024.3462540","Heilongjiang Bayi Agricultural University’s Scientific research startup plan(grant numbers:XDB202005); Basic Research in sanzong Program of Heilongjiang Province for Scientific Research Projects by Byau(grant numbers:ZRCPY202020); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10689342","Bearing fault diagnosis;compound fault;deep residual shrinking network (DRSN);gated recurrent unit (GRU);multilabel classification","Compounds;Feature extraction;Fault diagnosis;Noise;Accuracy;Logic gates;Vibrations","","13","","27","IEEE","23 Sep 2024","1 Nov.1, 2024","","IEEE","IEEE Journals"
"First-Arrival Picking for Out-of-Distribution Noisy Data: A Cost-Effective Transfer Learning Method With Tens of Samples","H. Li; X. Li; Y. Sun; H. Dong; G. Xu","Sanya Offshore Oil and Gas Research Institute, Northeast Petroleum University, Sanya, China; Artificial Intelligence Energy Research Institute, Northeast Petroleum University, Daqing, China; Artificial Intelligence Energy Research Institute, Northeast Petroleum University, Daqing, China; National Key Laboratory of Continental Shale Oil, the Artificial Intelligence Energy Research Institute, and Heilongjiang Provincial Key Laboratory of Networking and Intelligent Control, Northeast Petroleum University, Daqing, China; Emerging Geophysical Explorapment Division, Bureau of Geophysical Prospecting, Zhuozhou, China",IEEE Transactions on Geoscience and Remote Sensing,"3 Oct 2024","2024","62","","1","13","Data-driven methods for picking the first-arrival of seismic waves can encounter challenges with generalization when they are faced with out-of-distribution data that falls outside their training set. Transfer learning is a promising technique for boosting the method’s generalization. However, transfer learning necessitates a considerable number of labeled samples to fit the target domain data, which restricts its application in tasks characterized by small sample sizes and real-time constraints. In response to these challenges, this article introduces a cost-effective transfer learning approach designed to mitigate generalization issues caused by out-of-distribution noise. The central innovation of our method, which we refer to as prior knowledge-guided transfer learning (PG-TL), lies in the efficient utilization of prior knowledge concerning target domain noise. The PG-TL method adopts a parallel network architecture, comprising a backbone network and a branch network. The backbone network provides a foundation of universal knowledge for first-arrival picking, which is then refined and adapted by the branch network to address the specific noise challenges of the target domain. Through validation with field data from different regions and different noise levels, the PG-TL method exhibits robust applicability, achieving performance levels comparable to traditional transfer learning approaches but with significantly reduced reliance on samples’ only requiring dozens for effective implementation.","1558-0644","","10.1109/TGRS.2024.3462935","National Natural Science Foundation of China(grant numbers:U21A2019); Hainan Province Science and Technology Special Fund of China(grant numbers:ZDYF2022SHFZ105); Natural Science Foundation of Heilongjiang Province(grant numbers:LH2023D012,LH2022F008); Ph.D. Scientific Research and Innovation Foundation of Sanya Yazhou Bay Science and Technology City of China(grant numbers:HSPHDSRF-2023-07-002); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10700858","First-arrival picking;noisy data;out-of-distribution data;transfer learning","Transfer learning;Noise;Data models;Training;Petroleum;Adaptation models;Noise measurement;Training data;Knowledge engineering;Noise reduction","","11","","50","IEEE","30 Sep 2024","2024","","IEEE","IEEE Journals"
"Improving Generalization via Meta-Learning on Hard Samples","N. Jain; A. S. Suggala; P. Shenoy","Google Research, India; Google Research, India; Google Research, India",2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),"16 Sep 2024","2024","","","27590","27599","Learned reweighting (LRW) approaches to supervised learning use an optimization criterion to assign weights for training instances, in order to maximize performance on a representative validation dataset. We pose and formalize the problem of optimized selection of the validation set used in LRW training, to improve classifier generalization. In particular, we show that using hard-to-classify instances in the validation set has both a theoretical connection to, and strong empirical evidence of generalization. We provide an efficient algorithm for training this meta-optimized model, as well as a simple train-twice heuristic for careful comparative study. We demonstrate that LRW with easy validation data performs consistently worse than LRW with hard validation data, establishing the validity of our meta-optimization problem. Our proposed algorithm outperforms a wide range of baselines on a range of datasets and domain shift challenges (Imagenet-1K, CIFAR-100, Clothing-1M, CAMELYON, WILDS, etc.), with 1% gains using VIT-B on Imagenet. We also show that using naturally hard examples for validation (Imagenet-R/Imagenet-A) in LRW training for Imagenet improves performance on both clean and naturally hard test instances by 1-2%. Secondary analyses show that using hard validation data in an LRW framework improves margins on test data, hinting at the mechanism underlying our empirical gains. We believe this work opens up new research directions for the meta-optimization of meta-learning in a supervised learning context.","2575-7075","979-8-3503-5300-6","10.1109/CVPR52733.2024.02606","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10658079","","Training;Metalearning;Computer vision;Heuristic algorithms;Supervised learning;Pattern recognition;Classification algorithms","","4","","42","IEEE","16 Sep 2024","16-22 June 2024","16-22 June 2024","IEEE","IEEE Conferences"
"SEMI-CONTRANS: Semi-Supervised Medical Image Segmentation via Multi-Scale Feature Fusion and Cross Teaching of CNN and Transformer","W. Zhao; L. Zhong; G. Wang","School of Computer Science and Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Mechanical and Electrical Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Mechanical and Electrical Engineering, University of Electronic Science and Technology of China, Chengdu, China",2024 IEEE International Symposium on Biomedical Imaging (ISBI),"22 Aug 2024","2024","","","1","5","Convolutional Neural Networks (CNNs) and Transformers have achieved promising results in fully supervised medical image segmentation. However, acquiring high-quality annotations for medical images is prohibitively expensive, making semi-supervised learning a promising way to reduce the annotation cost by leveraging both labeled and unlabeled images for training. In this work, we propose a novel model named Semi-ConTrans that unifies the advantages of CNNs and Transformers through multi-scale feature fusion and cross teaching for semi-supervised segmentation. Specifically, to leverage localization capability from CNNs and global context modeling of self-attention in Transformers in a unified framework, we adaptively fuse them at multiple scales in the encoder. Furthermore, we use a CNN decoder and a Transformer decoder with different decision boundaries for cross teaching, obtaining more holistic pseudo labels for dealing with unlabeled images. Experiments on the ACDC dataset of cardiac images demonstrate that our approach greatly improves the performance with only 10% or 20% labeled images by exploiting unlabeled images, outperforming eight state-of-the-art semi-supervised segmentation methods.","1945-8452","979-8-3503-1333-8","10.1109/ISBI56570.2024.10635274","National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10635274","Semi-supervised learning;CNN;Transformer;Attention","Training;Location awareness;Image segmentation;Annotations;Fuses;Semisupervised learning;Transformers","","2","","17","IEEE","22 Aug 2024","27-30 May 2024","27-30 May 2024","IEEE","IEEE Conferences"
"Automated process monitoring in injection molding via representation learning and setpoint regression","P. Yan; A. Abdulkadir; G. Aguzzi; G. A. Schatte; B. F. Grewe; T. Stadelmann","Centre for Artificial Intelligence, ZHAW School of Engineering, Winterthur, Switzerland; Centre for Artificial Intelligence, ZHAW School of Engineering, Winterthur, Switzerland; Innovation Lab, Kistler Instrumente AG, Winterthur, Switzerland; Innovation Lab, Kistler Instrumente AG, Winterthur, Switzerland; ETH AI Center, ETH Zurich, Zurich, Switzerland; Centre for Artificial Intelligence, ZHAW School of Engineering, Winterthur, Switzerland",2024 11th IEEE Swiss Conference on Data Science (SDS),"18 Sep 2024","2024","","","138","145","Online process monitoring is essential to detect failures and respond promptly in automated industrial processes such as injection molding. Traditional systems rely on experienced operators manually defining operational boundaries around a reference signal. We propose a data-driven representation that auto-tunes the sensitivity to a pre-set specificity threshold and automatically detects anomalies alongside interpretable indices that help identify root causes. Our automated system achieved an average AUC of 0.998 and detected 100 percent of the anomalies with the proposed dynamic calibration of the data-driven embedding method. The dynamic calibration, which accounted for drift, boosts the average specificity from 0.362 to 0.869. The outputs also indicate the direction and relative magnitude of characteristic deviations caused by machine parameters, including holding pressure, mold temperature, and injection speed. The AI-derived process boundaries are superior to manual annotation in tested real-world production environments.","2835-3420","979-8-3503-0929-4","10.1109/SDS60720.2024.00027","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10675783","anomaly detection;time series;variational auto-encoder;root-cause analysis;explainable AI;transfer learning","Process monitoring;Representation learning;Temperature;Sensitivity;Annotations;Manuals;Injection molding","","2","","40","IEEE","18 Sep 2024","30-31 May 2024","30-31 May 2024","IEEE","IEEE Conferences"
"Nonlinear Degradation Modeling and Remaining Useful Life Prediction Based on Wiener Processes","C. Peng; X. Duan","School of Technology, Lanzhou Modern Vocational College, Lanzhou, China; School of Technology, Lanzhou Modern Vocational College, Lanzhou, China",2024 10th International Conference on Systems and Informatics (ICSAI),"26 Feb 2025","2024","","","1","10","The prediction of product remaining useful life (RUL) often employs nonlinear Wiener process degradation modeling. However, different types of nonlinear degradation data require corresponding nonlinear degradation models for more accurate predictions of product RUL. To enhance prediction accuracy, it is essential to provide more options for nonlinear models that can accommodate nonlinear degradation data. This paper proposes a new nonlinear degradation model based on the Wiener process. First, using the properties of the Wiener process and the first passage time(FPT) principle, we derive the analytical expressions for the lifetime probability density function(PDF) and the remaining useful life PDF of the degradation model. Second, we estimate the unknown parameters in the degradation model using the maximum likelihood method. Finally, we validate the proposed model through analysis with simulation data and gyro drift data. The results indicate that the newly proposed degradation model can accurately predict the RUL of products, demonstrating its practical application value.","2689-7148","979-8-3315-1013-8","10.1109/ICSAI65059.2024.10893777","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10893777","degradation modeling;nonlinear;parameter estimation;remaining useful life prediction","Degradation;Analytical models;Maximum likelihood estimation;Accuracy;Predictive models;Probability density function;Data models;Gyroscopes;Informatics","","","","34","IEEE","26 Feb 2025","14-16 Dec. 2024","14-16 Dec. 2024","IEEE","IEEE Conferences"
"OTAMatch: Optimal Transport Assignment With PseudoNCE for Semi-Supervised Learning","J. Zhang; J. Liu; D. Li; Q. Huang; J. Chen; D. Huang","State Key Laboratory of Software Development Environment, School of Computer Science and Engineering, Beihang University, Beijing, China; Meituan, Beijing, China; Meituan, Beijing, China; Meituan, Beijing, China; Laboratory of Intelligent Recognition and Image Processing, School of Computer Science and Engineering, Beihang University, Beijing, China; State Key Laboratory of Software Development Environment, School of Computer Science and Engineering, Beihang University, Beijing, China",IEEE Transactions on Image Processing,"22 Jul 2024","2024","33","","4231","4244","In semi-supervised learning (SSL), many approaches follow the effective self-training paradigm with consistency regularization, utilizing threshold heuristics to alleviate label noise. However, such threshold heuristics lead to the underutilization of crucial discriminative information from the excluded data. In this paper, we present OTAMatch, a novel SSL framework that reformulates pseudo-labeling as an optimal transport (OT) assignment problem and simultaneously exploits data with high confidence to mitigate the confirmation bias. Firstly, OTAMatch models the pseudo-label allocation task as a convex minimization problem, facilitating end-to-end optimization with all pseudo-labels and employing the Sinkhorn-Knopp algorithm for efficient approximation. Meanwhile, we incorporate epsilon-greedy posterior regularization and curriculum bias correction strategies to constrain the distribution of OT assignments, improving the robustness with noisy pseudo-labels. Secondly, we propose PseudoNCE, which explicitly exploits pseudo-label consistency with threshold heuristics to maximize mutual information within self-training, significantly boosting the balance of convergence speed and performance. Consequently, our proposed approach achieves competitive performance on various SSL benchmarks. Specifically, OTAMatch substantially outperforms the previous state-of-the-art SSL algorithms in realistic and challenging scenarios, exemplified by a notable 9.45% error rate reduction over SoftMatch on ImageNet with 100K-label split, underlining its robustness and effectiveness.","1941-0042","","10.1109/TIP.2024.3425174","National Natural Science Foundation of China(grant numbers:62176012,62202034,62022011); Beijing Natural Science Foundation(grant numbers:4242044); Research Program of State Key Laboratory of Software Development Environment; Fundamental Research Funds for the Central Universities; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10599208","Pseudo-labeling;semi-supervised learning;optimal transport;contrastive learning","Robustness;Predictive models;Noise;Task analysis;Optimization;Data models;Contrastive learning","","4","","74","IEEE","15 Jul 2024","2024","","IEEE","IEEE Journals"
"DCTF: Data Complementary Training Framework for Unsupervised Domain Adaptive Person Re-Identification","Z. Zhang; W. Wang; G. Kang","School of Automation Science and Electrical Engineering, Beihang University, Beijing, China; School of Automation Science and Electrical Engineering, Beihang University, Beijing, China; School of Automation Science and Electrical Engineering, Beihang University, Beijing, China",2024 International Joint Conference on Neural Networks (IJCNN),"9 Sep 2024","2024","","","1","8","Unsupervised domain adaptive person reidentification (UDA re-ID) aims to transfer knowledge learned from from a source domain to a target domain. Prevalent clustering-based self-training methods suffer from label noise, which impedes improvements of model performance. To overcome this issue, mutual networks are introduced to generate reliable soft pseudo-labels for supervising the model training, allowing the suppression of label noise through the complementarity of two networks in the framework. However, existing methods based on this framework face two issues. One issue is that the complementarity between the two networks diminishes as training progresses, reducing the effectiveness of noise suppression. The other issue is that the reliability of pseudo-labels from clustering is not explicitly evaluated, and directly using all pseudo-labels for network optimization may introduce numerous noisy samples. To address these issues, we propose the Data Complementary Training Framework (DCTF) based on mutual networks. This framework comprises two main strategies. Firstly, we introduce the Camera Complementary Training Method (CCTM). CCTM utilizes camera style transfer to generate images of different camera styles for training the two networks, thereby increasing their diversity and enhancing the complementarity of mutual networks. Secondly, we propose the pseudo-labels Reliability Evaluation based on camera Style Transfer (REST). REST assesses the pseudo-label reliability based on the data distribution characteristics, selecting more reliable samples for network optimization. Experimental results on four UDA re-ID tasks demonstrate the effectiveness of our approach, with an mAP gain up to 8.7% compared to previous state-of-the-art methods on the challenging MSMT17 dataset.","2161-4407","979-8-3503-5931-2","10.1109/IJCNN60899.2024.10651137","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10651137","person re-identification;domain adaptation;label noise;mutual networks","Training;Adaptation models;Noise;Noise reduction;Neural networks;Cameras;Reliability","","1","","38","IEEE","9 Sep 2024","30 June-5 July 2024","30 June-5 July 2024","IEEE","IEEE Conferences"
"Multi-Label Joint Cross-Domain Person Re-Identification by Combining Post-Feature Extraction with Deep Mutual Learning Network","X. Ma; H. Shen; W. Lyu","Faculty of Applied Sciences, Macao Polytechnic University, Macao SAR, China; Faculty of Applied Sciences, Macao Polytechnic University, Macao SAR, China; Faculty of Applied Sciences, Macao Polytechnic University, Macao SAR, China","2024 International Conference on Green Energy, Computing and Sustainable Technology (GECOST)","26 Mar 2024","2024","","","265","271","In recent years, deep learning-based person re-identification methods have significantly improved performance. However, environmental variations can lead to a substantial decrease in recognition accuracy, making unsupervised person re-identification necessary to address these challenges. Nonetheless, conventional person re-identification models fall short in realistic surveillance scenarios due to issues like occlusions in pedestrian images acquired by monitoring devices. This paper proposes a pose-guided unsupervised domain-adaptive recognition method to tackle the problem of pedestrian occlusion in unsupervised person re-identification. This approach effectively addresses the occlusion issues in person re-identification across different environmental conditions. Specifically, it utilizes a multi-label mutual learning cross-domain person re-identification, combining a pose feature guidance module with a deep mutual learning network. Furthermore, it introduces a high-response region keypoint filtering algorithm to eliminate noisy key points and guide the model toward improved feature representations. In terms of recognition accuracy measured by loss functions, it employs a multi-label training method to effectively enhance the model's results in each iteration and clustering process. The proposed model is compared with other state-of-the-art cross-domain person re-identification methods and achieves an accuracy of 70.2% in mAP metrics on Market-to-Duke unsupervised domain adaptation tasks. The effectiveness of its component modules is validated through ablation experiments.","","979-8-3503-5790-5","10.1109/GECOST60902.2024.10474974","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10474974","","Training;Performance evaluation;Adaptation models;Pedestrians;Computational modeling;Surveillance;Filtering algorithms","","","","35","IEEE","26 Mar 2024","17-19 Jan. 2024","17-19 Jan. 2024","IEEE","IEEE Conferences"
"The Role of Data Quality for Reliable AI Performance in Medical Applications","N. Enshaei; F. Naderkhani","Concordia Institute for Information Systems Engineering Concordia University, Montreal, QC, Canada; Concordia Institute for Information Systems Engineering Concordia University, Montreal, QC, Canada",IEEE Reliability Magazine,"3 Sep 2024","2024","1","3","24","28","Data are an indispensable asset for industries and organizations, serving as the foundation for informed decision-making and strategic planning. In today’s data-driven world, where machine learning (ML)/artificial intelligence (AI) models are continually evolving and being adopted across numerous real-world applications, the effective utilization of data is paramount. High-quality data are critical for training ML/AI algorithms, as they directly influence the reliability and accuracy of their results [1]. This is particularly crucial in the healthcare industry, where data quality is essential for ensuring precise diagnostics, effective treatment plans, and improved patient outcomes [2]. Consequently, maintaining data integrity throughout the ML/AI development and deployment process is of utmost importance to achieve these objectives.","2641-8819","","10.1109/MRL.2024.3430192","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10620223","","Artificial intelligence;Data models;Medical services;Training;Medical diagnostic imaging;Adaptation models;Reliability;Data integrity","","7","","22","IEEE","1 Aug 2024","Sept. 2024","","IEEE","IEEE Magazines"
