"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Automotive Radar Data Labeling Using Target Identifiers","M. An; T. Manders; A. Filippi; R. J. G. van Sloun; A. Pandharipande","Department of Electrical Engineering, Signal Processing Systems Group, Eindhoven University of Technology, Eindhoven, The Netherlands; Department of Electrical Engineering, Signal Processing Systems Group, Eindhoven University of Technology, Eindhoven, The Netherlands; NXP Semiconductors, Eindhoven, The Netherlands; Department of Electrical Engineering, Signal Processing Systems Group, Eindhoven University of Technology, Eindhoven, The Netherlands; NXP Semiconductors, Eindhoven, The Netherlands",IEEE Sensors Journal,"16 Jun 2025","2025","25","12","23117","23125","Labeling of radar sensor point cloud data in automotive driving applications is a complex task. Current approaches involve collecting radar data, along with data from auxiliary cameras and LiDAR sensors, and applying postprocessing algorithms, possibly in combination with human annotations. We consider a system wherein an ego vehicle with an automotive radar collects point cloud data corresponding to targets in its environment. Alongside, object data related to the targets is collected that contains location and target class identifiers. We propose a method for offline labeling of radar point clouds using the target class and noisy locations. We validate the proposed labeling approach using simulated locations in the real-world RadarScenes public dataset as well as experimental datasets, achieving average  ${F}_{{1}}$  scores of 0.96 and 0.94, respectively, thereby demonstrating the efficacy of the method.","1558-1748","","10.1109/JSEN.2025.3564825","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10990307","Automotive driving;data labeling;radar;sensor point cloud","Radar;Point cloud compression;Sensors;Labeling;Doppler radar;Spaceborne radar;Radar detection;Trajectory;Laser radar;Cameras","","","","36","IEEE","7 May 2025","15 June15, 2025","","IEEE","IEEE Journals"
"Data Drift Adaptation: Questioning the Universality of Target Block Fine-Tuning","C. V. Ngoc; T. -A. Nguyen","Faculty of Electronics and Telecommunications, Electric Power University; Faculty of Information Technology, HCMC University of Foreign Languages - Information Technology",2025 Asia Meeting on Environment and Electrical Engineering (EEE-AM),"9 Apr 2026","2025","","","1","6","Model adaptation to data drift is essential for machine learning performance, especially in resource-constrained situations. The Target Block Fine-Tuning (TBFT) framework presents a heuristic mapping between drift types—input, feature, and output—and specialized fine-tuning model blocks for maximum performance and lower energy costs. Empirical results from trials on CIFAR-10 and SVHN datasets utilizing ResNet18, DenseNet121, and ResNeXt50 architectures under simulated drift situations challenge TBFT’s universality. Our findings show that the ideal fine-tuning block often differs from TBFT’s suggestions across datasets and architectures. These variations show that drift, model, and data features are context-dependent, requiring more flexible, adaptive techniques. This study shows the limitations of prescriptive heuristics and the requirement for dynamic model modification under data drift.","","979-8-3315-6774-3","10.1109/EEE-AM66675.2025.11473425","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11473425","data drift;target block fine-tuning;adaptive fine-tuning","MIMICs;Millimeter wave integrated circuits;Monolithic integrated circuits;Internet of Things;Pixel;Communication systems;Radio access networks;Regional area networks;Internet;Network architecture","","","","17","IEEE","9 Apr 2026","5-7 Nov. 2025","5-7 Nov. 2025","IEEE","IEEE Conferences"
"Prepared for the Unknown: Adapting AIOps Capacity Forecasting Models to Data Changes","L. Poenaru-Olaru; W. van ’t Hof; A. Stańdo; A. P. Trawiński; E. Kapel; J. S. Rellermeyer; L. Cruz; A. van Deursen","Software Engineering Research Group, Delft University of Technology, Delft, The Netherlands; Engineering & Reliability, ING Netherlands, Amsterdam, The Netherlands; ING Hubs Poland, Warsaw, Poland; ING Hubs Poland, Warsaw, Poland; Engineering & Reliability, ING Netherlands, Amsterdam, The Netherlands; Dependable and Scalable Software Systems, Leibniz University Hannover, Hannover, Germany; Software Engineering Research Group, Delft University of Technology, Delft, The Netherlands; Software Engineering Research Group, Delft University of Technology, Delft, The Netherlands",2025 IEEE 36th International Symposium on Software Reliability Engineering (ISSRE),"13 Nov 2025","2025","","","394","405","Capacity management is critical for software organizations to allocate resources effectively and meet operational demands. An important step in capacity management is predicting future resource needs often relies on data-driven analytics and machine learning (ML) forecasting models, which require frequent retraining to stay relevant as data evolves. Continuously retraining the forecasting models can be expensive and difficult to scale, posing a challenge for engineering teams tasked with balancing accuracy and efficiency. Retraining only when the data changes appears to be a more computationally efficient alternative, but its impact on accuracy requires further investigation. In this work, we investigate the effects of retraining capacity forecasting models for time series based on detected changes in the data compared to periodic retraining. Our results show that drift-based retraining achieves comparable forecasting accuracy to periodic retraining in most cases, making it a costeffective strategy. However, in cases where data is changing rapidly, periodic retraining is still preferred to maximize the forecasting accuracy. These findings offer actionable insights for software teams to enhance forecasting systems, reducing retraining overhead while maintaining robust performance.","2332-6549","979-8-3503-9302-6","10.1109/ISSRE66568.2025.00047","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11229470","concept drift detection;time series forecasting;retraining based on drift detection","Adaptation models;Accuracy;Computational modeling;Time series analysis;Detectors;Predictive models;Data models;Software;Software reliability;Forecasting","","","","33","IEEE","13 Nov 2025","21-24 Oct. 2025","21-24 Oct. 2025","IEEE","IEEE Conferences"
"Adaptive Threat Modeling with MITRE ATT&CK: A Machine Learning Framework for Real-Time Adversarial Detection","V. B Maniyat; A. Kumar B R","MCA Department, VTU-RC, BMS Institute of Technology& Management, Bengaluru, India; MCA Department and Professor, Department of Computer Science & Engineering, VTU-RC, BMS Institute of Technology & Management, Bengaluru, India",2025 9th International Conference on Computational System and Information Technology for Sustainable Solutions (CSITSS),"19 Dec 2025","2025","","","1","6","Traditional cybersecurity threat modeling techniques often rely on static, rule-based systems that struggle to detect evolving adversarial behaviors and lack operational interpretability. This paper presents a novel, machine learning-powered threat modeling framework that integrates structured telemetry, temporal TTP sequences, and behavioral mapping to the MITRE ATT&CK matrix for real-time detection and attribution. The system ingests logs from multiple sources (e.g., Sysmon, Zeek, OSQuery), maps event sequences to ATT&CK techniques via STIX/TAXII and Sigma-based enrichment, and transforms them into feature-rich representations for both supervised and unsupervised inference. To ensure adaptability, the framework includes an entropy-based drift detection mechanism and a continual learning module retrained with synthetic attack simu-lations and analyst feedback. Threat scores are computed using calibrated scoring functions and enriched with SnAP-based attri-bution to enhance analyst trust and explainability. Experimental evaluation across simulated attack scenarios demonstrates high accuracy (Fl-score of 95.0 %), robust ATT &CK coverage (89 %), and sub-second detection latency, confirming the framework's effectiveness for SOC integration. This work bridges the gap between data-driven detection and human-understandable threat attribution, setting a foundation for adaptive, interpretable, and real-world deployable threat modeling systems.","2767-1097","979-8-3315-8894-6","10.1109/CSITSS67709.2025.11295603","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11295603","Machine Learning;Cyber Threat Modeling;MITRE ATT&CK;TTP Attribution;Explainable AI;SHAP Values;Concept Drift;Adaptive Security;Security Information and Event Management;STIX/TAXII;Entropy-Based Drift Detection;Federated Learning;Threat Score Calibration;Zero Trust Architecture;Adversarial Behavior Detection","Threat modeling;Adaptive systems;Accuracy;Security information and event management;Transforms;Real-time systems;Zero Trust;Telemetry;Information technology;Unsupervised learning","","","","23","IEEE","19 Dec 2025","20-22 Nov. 2025","20-22 Nov. 2025","IEEE","IEEE Conferences"
"Context-Aware Malware Scoring: A Multi-Model Ensemble Approach using Structured and Unstructured Data","S. G; K. K; A. Misra; M. Mishra","School of Computer Science and Engineering, Vellore Institute of Technology Chennai Campus, India; School of Computer Science and Engineering, Vellore Institute of Technology Chennai Campus, India; School of Computer Science and Engineering, Vellore Institute of Technology Chennai Campus, India; School of Computer Science and Engineering, Vellore Institute of Technology Chennai Campus, India",2025 6th International Conference on Intelligent Communication Technologies and Virtual Mobile Networks (ICICV),"25 Jul 2025","2025","","","53","59","Current malware threats are becoming challenging to detect through traditional identification methods and they appear faster than before. The present malware systems lack capability to analyze multiple context elements which include network behavior alongside file metadata and flags thus creating assessment issues with threat scoring. Mainstream aproaches including static and dynamic analysis struggle to handle the latest and advanced threats including ransomware and spyware along with advanced persistent threats.This paper presents Context-Aware Malware Scoring AI which involves transformers particularly BERT for text-based data and ensemble learning techniques used to boost malware threat assessment capabilities. A system combining numerical features like added, started, duration, id as well as target_size works with text data that receives BERT embedding processing. The system includes numeric feature forecasting by XGBoost, LightGBM, Random Forest and text feature processing by BERT with PCA and Ridge regression before using an ensemble model to merge all methods that increase prediction accuracy.The tests and analysis of various machine learning approaches demonstrate that XGBoost and Random Forest deliver their peak results with numerical inputs achieving R2 scores of 0.79 each. LightGBM, while computationally efficient, shows slightly lower predictive accuracy with an R2 score of 0.65. Making sense of textual embeddings with BERT + Ridge regression provides a prediction accuracy score of 0.13 since this approach requires optimization of the processing system for text inputs. The ensemble achieves excellent performance by obtaining 0.85 R2 and minimum errors which include 1.05 MAE, 3.59 MSE, 1.89 RMSE and 36.53% SMAPE. Hybrid detection methods prove effective for malware threat identification because numerical signals and textual indicators provide supporting evidence to each other.A solution combating growing malware threats emerged from combining transformers with ensemble learning to deliver superior accuracy and generalization over traditional detection systems according to the obtained results. Security defenses can achieve significant improvement through this method as it works toward combating complex evolving threats.","","979-8-3315-1175-3","10.1109/ICICV64824.2025.11085912","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11085912","Malware detection;transformers;BERT;XGBoost;LightGBM;Random Forest;ensemble learning;R2 score;MSE;cybersecurity","Accuracy;Predictive models;Transformers;Malware;Threat assessment;Ensemble learning;Ransomware;Spyware;Random forests;Principal component analysis","","","","15","IEEE","25 Jul 2025","17-19 June 2025","17-19 June 2025","IEEE","IEEE Conferences"
"Context-Aware Federated DRL Enabled Efficient Bandwidth Allocation for Multimodal Data in Industry 4.0","H. K. H. C; B. T. G","Department of Computer Science & Engineering, VTU Research Center, Government Engineering College, Hassan, Karnataka, India; Department of Computer Science & Engineering, VTU Research Center, Government Engineering College, Hassan, Karnataka, India","2025 Third International Conference on Networks, Multimedia and Information Technology (NMITCON)","10 Oct 2025","2025","","","1","8","With technological breakthroughs in human-machine interaction, modern industrial systems are transitioning toward immersive, multisensory environments. This transformation drives the adoption of cross-modal collaborative communication, a key enabler of intelligent, adaptive connectivity in Industrial Internet of Things (IIoT) systems. Aligned with the vision of Industry 4.0, the fusion of heterogeneous sensing modalities such as visual, auditory, thermal, and haptic inputs demands the development of realtime, context-aware resource management strategies to handle dynamic bandwidth and communication needs effectively. To meet these requirements, this work proposes a Context-Aware Multimodal Efficient Resource Allocation (CAMERA) strategy, introducing an intelligent mechanism for optimizing bandwidth allocation across diverse IIoT scenarios. At its core lies a contextual decision engine responsible for continuously analyzing each data modality's reliability, historical performance, and environmental relevance. This engine prioritizes data streams based on modality-specific QoS requirements, application-criticality, and operational context. The resource allocation task is modeled as a Markov Decision Process (MDP), enabling the system to adapt to time-varying network states and uncertainties. The proposed strategy leverages a Context-Aware Federated Deep Reinforcement Learning (CoFe-DRL) paradigm to solve this. In this approach, distributed IIoT agents independently learn optimal allocation policies using local observations while periodically synchronizing model parameters with a cloud server. The proposed approach not only preserves data privacy but also scales efficiently across large networks. Experimental evaluation in a simulated Industry 4.0 environment demonstrates that the proposed model significantly outperforms conventional non-contextual models, yielding improvements in network utilization, delivery accuracy, and resilience to sensory inconsistencies.","","979-8-3315-1308-5","10.1109/NMITCON65824.2025.11187821","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11187821","Multimodal Data;Industry 4.0;Efficient Resource Allocation;Context-aware Federated Deep Reinforcement Learning (CoFeDRL).","Adaptation models;Uncertainty;Quality of service;Channel allocation;Fourth Industrial Revolution;Resource management;Servers;Reliability;Engines;Industrial Internet of Things","","","","17","IEEE","10 Oct 2025","1-2 Aug. 2025","1-2 Aug. 2025","IEEE","IEEE Conferences"
"Refining Deep Active Learning Pipelines: Leveraging Pseudo-Labeling and Label Calibration for Enhancing Dataset Quality","T. Kasuga; G. Jin; A. Yuasa; D. Vazhenina; N. Watanabe","IVIS Co., Ltd, Tokyo, Japan; NTT DATA Group Corporation, Tokyo, Japan; NTT DATA Group Corporation, Tokyo, Japan; Woven by Toyota, Tokyo, Japan; Woven by Toyota, Tokyo, Japan",2025 11th International Conference on Computing and Artificial Intelligence (ICCAI),"11 Aug 2025","2025","","","9","15","The performance of Deep Learning (DL) models largely depends on the quality and quantity of labeled data used for training. In recent years, the demand for high-quality, large-scale datasets has significantly increased as AI models have grown in size and complexity. However, human annotation is costly, making it challenging to gather sufficient labeled data. Active Learning (AL), and particularly Deep Active Learning (DeepAL) has emerged as a promising approach for efficiently improving datasets. DeepAL aims to maximize the learning efficiency with minimal annotation effort by selecting data that provides critical information for model training. In this paper, we propose an effective and efficient process for improving datasets by incorporating pseudo-labeling and label calibration methods into DeepAL. This approach was evaluated on a multi-label classification task on a custom image dataset. By using Monte Carlo Dropout (MC-Dropout) for robust inference on unlabeled data, we achieve the following three objectives simultaneously. (1) Mislabeling calibration (2) Selection of highly reliable pseudolabels (3) Sampling of annotated data that is both diverse and informative In our experiments, we synthesized a noisy dataset by intentionally mislabeling 50% of the samples. This work presents a new pipeline that integrates and improves upon existing DeepAL methods into a unified framework. We are progressively improving the dataset quality, assessing each stage by fine-tuning a model on the updated dataset and measuring its performance. The results confirmed the effectiveness of the proposed process, leading to step-by-step improvements in dataset quality.","","979-8-3315-2491-3","10.1109/ICCAI66501.2025.00010","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11106152","DeepAL;Pseudo-Labeling;MC-Dropout","Training;Uncertainty;Annotations;Active learning;Pipelines;Data models;Vectors;Calibration;Noise measurement;Artificial intelligence","","","","32","IEEE","11 Aug 2025","28-31 March 2025","28-31 March 2025","IEEE","IEEE Conferences"
"Learnable Image Encryption Without Key Management for Privacy-Preserving Vision Transformer","M. Hirose; S. Imaizumi; H. Kiya","Graduate School of Informatics, Chiba University, Chiba, Japan; Graduate School of Informatics, Chiba University, Chiba, Japan; Faculty of System Design, Tokyo Metropolitan University, Tokyo, Japan",IEEE Access,"4 Dec 2025","2025","13","","201351","201362","We propose a privacy-preserving image classification method based on perceptual encryption that does not require centralized key management. In the proposed method, each client independently generates an encryption key to protect visual information in both training and query images. The use of independent keys allows multiple clients to use a shared model without exchanging keys and to easily update their keys whenever needed. In addition, even if a key is compromised, the impact does not propagate to other clients. The use of perceptual encryption allows us to directly apply encrypted data for training and query images in the encrypted domain, but conventional approaches with perceptual encryption are known to degrade the accuracy of image classification when independent keys are used in each client due to significant visual distortion caused by encryption. Accordingly, we demonstrate that a novel method that focuses on the compatibility between block-wise image encryption and the embedding structure of vision transformer (ViT) is effective in improving the issue. We carried out experiments to demonstrate the effectiveness of the method in terms of accuracy and robustness on CIFAR-10 and Tiny ImageNet. Compared to conventional methods, when using independent keys, the accuracy was improved by 82% for CIFAR-10 and 83% for Tiny ImageNet. In addition, resistance to various attacks including brute-force attacks and jigsaw puzzle attacks was demonstrated under the assumption of ciphertext-only attacks. These results suggest the practicality and effectiveness of the method for secure image classification in real-world multi-client environments.","2169-3536","","10.1109/ACCESS.2025.3635235","JSPS KAKENHI(grant numbers:JP25K07750); JST CREST, Japan(grant numbers:JPMJCR20D3); JST BOOST, Japan(grant numbers:JPMJBS2413); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11261660","Vision transformer;image encryption;privacy preserving","Encryption;Cryptography;Training;Accuracy;Transformers;Computer vision;Visualization;Image classification;Privacy;Data models","","","","38","CCBY","20 Nov 2025","2025","","IEEE","IEEE Journals"
"Partial Multilabel Learning via Dynamic Fuzzy Aggregations of Multigranularity Features","A. Tan; J. Xu; W. -Z. Wu; W. Ding; J. Liang","Fujian Province University Key Laboratory of Computation Science, School of Mathematical Sciences, Huaqiao University, Quanzhou, China; School of Information Engineering, Zhejiang Ocean University, Zhoushan, China; School of Information Engineering, Zhejiang Ocean University, Zhoushan, China; School of Artificial Intelligence and Computer Science, Nantong University, Nantong, China; Key Laboratory of Computational Intelligence and Chinese Information Processing of Ministry of Education, School of Computer and Information Technology, Shanxi University, Taiyuan, China",IEEE Transactions on Fuzzy Systems,"3 Sep 2025","2025","33","9","3156","3167","Partial multilabel learning is a pivotal area in machine learning that tackles scenarios where training instances are annotated with a set of candidate labels, only a subset of which is relevant. Existing approaches typically rely on global-level feature learning or noise disambiguation; however, they often struggle to effectively capture the multigranularity relationships inherent in feature and label spaces, and tend to overlook critical intrafeature information essential for accurate label discrimination. To address these limitations, we propose a novel partial multilabel learning framework based on a dynamic coarse-to-fine granularity feature aggregation strategy, which hierarchically extracts feature representations across multiple levels of granularity and dynamically emphasizes label-relevant feature components. Specifically, the dynamic fine-granularity graph captures label-specific local information by modeling the fuzzy aggregations among fine-granularity feature components, while the dynamic coarse-granularity graph learns adaptive label representations by identifying feature-aware correlations of labels and suppressing noise. By jointly leveraging these two complementary granularity levels, the model effectively integrates multilevel semantic relationships and enhances the overall discriminative capacity of the learned features. Extensive experiments conducted on benchmark datasets under varying noise conditions demonstrate that the proposed method consistently outperforms state-of-the-art approaches in partial multilabel classification.","1941-0034","","10.1109/TFUZZ.2025.3584340","National Natural Science Foundation of China(grant numbers:12371466,U2433216); National Key R&D Plan of China(grant numbers:2024YFE0202700); Natural Science Foundation of Jiangsu Province(grant numbers:BK20231337); Natural Science Foundation of Jiangsu Higher Education Institutions of China(grant numbers:24KJB520032); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11150373","Fuzzy correlation;label-specific feature;multigranularity;partial multilabel learning (PML)","Training;Representation learning;Adaptation models;Correlation;Uncertainty;Noise;Semantics;Feature extraction;Noise measurement;Standards","","","","49","IEEE","3 Sep 2025","Sept. 2025","","IEEE","IEEE Journals"
"On Learning Label Noise Robust Networks via Regularization: A Topological View","C. Zhou; H. Meng; M. Li; Z. Zhou","School of Mathematics, Southwest Jiaotong University, Chengdu, Sichuan, China; School of Mathematics, Southwest Jiaotong University, Chengdu, Sichuan, China; Zhejiang Institute of Optoelectronics, Jinhua, China; School of Information Science and Technology, Southwest Jiaotong University, Chengdu, Sichuan, China",IEEE Transactions on Neural Networks and Learning Systems,"4 Sep 2025","2025","36","9","16156","16170","Neural networks, especially those update parameters by optimizing the difference between fit values and actual labels, often encounter challenges with real-world data containing mislabeled samples (called label noise). This label noise adversely affects the generalization performance of the network by disturbing local fit values. While existing network regularization methods such as data augmentation and label smoothing (LS) have shown usefulness in mitigating the devastation caused by label noise, they primarily focus on global constraints and overlook the local impacts of label noise. Furthermore, the detailed influence of label noise on network function remains underexplored. To fill this gap, our article presents an in-depth analysis of the local effects of label noise on neural networks from a topological perspective. A novel regularization method, network boundary topology regularization (NBTR), based on persistent homology, is introduced. This method is specifically designed for local fit values of the network, with the aim of simplifying the topology of each class boundary. By doing so, it effectively reduces the tendency of a network to memorize label noise. Extensive experiments have been conducted across a range of datasets, network structures, and noise types to validate the effectiveness of this method. Our findings demonstrate that this method not only surpasses strong baseline methods in network generalization accuracy, especially in asymmetric noise conditions (improving average generalization accuracy by 7.72%), but also enhances the anti-noise capabilities of traditional methods when integrated as a complementary method.","2162-2388","","10.1109/TNNLS.2025.3561368","Natural Science Foundation of Sichuan Province(grant numbers:2024NSFTD0015); Open Foundation of Key Laboratory of Cyberspace Security, Ministry of Education of China and Henan Key Laboratory of Cyberspace Situation Awareness(grant numbers:KLCS20240105); National Natural Science Foundation of China(grant numbers:62172370); Jinhua Science and Technology Plan(grant numbers:2023-3-003a); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10981813","Classification boundary;label noise;network regularization;neural networks;persistent homology","Noise measurement;Neural networks;Topology;Network topology;Data augmentation;Cleaning;Noise robustness;Cyberspace","","1","","41","IEEE","2 May 2025","Sept. 2025","","IEEE","IEEE Journals"
"CADM+: Confusion-Based Learning Framework With Drift Detection and Adaptation for Real-Time Safety Assessment","S. Hu; Z. Liu; M. Li; X. He","Department of Automation, Tsinghua University, Beijing, China; Department of Automation, Tsinghua University, Beijing, China; Meta Platforms, Stockholm, Sweden; Department of Automation, Tsinghua University, Beijing, China",IEEE Transactions on Neural Networks and Learning Systems,"28 Feb 2025","2025","36","3","5126","5139","Real-time safety assessment (RTSA) of dynamic systems holds substantial implications across diverse fields, including industrial and electronic applications. However, the complexity and rapid flow nature of data streams, coupled with the expensive label cost and pose significant challenges. To address these issues, a novel confusion-based learning framework, termed confusion-and-detection method plus (CADM+), is proposed in this article. When drift occurs, the model is updated with uncertain samples, which may cause confusion between existing and new concepts, resulting in performance differences. The cosine similarity is used to measure the degree of such conceptual confusion in the model. Furthermore, the change of standard deviation within a fixed-size cosine similarity window is introduced as an indicator for drift detection. Theoretical demonstrations show the asymptotic increase of cosine similarity. In addition, the approximate independence of the change in standard deviation with the number of trained samples is indicated. Finally, the extreme value theory (EVT) is applied to determine the threshold of judging drifts. Several experiments are conducted to verify its effectiveness. Experimental results prove that the proposed framework is more suitable for RTSA tasks compared with state-of-the-art algorithms. The source code is available at https://github.com/THUFDD/CADM-plus.","2162-2388","","10.1109/TNNLS.2024.3369315","National Natural Science Foundation of China(grant numbers:61733009); National Key Research and Development Program of China(grant numbers:2022YFB25031103); Huaneng Group Science and Technology Research Project(grant numbers:HNKJ22-H105); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10458267","Chunk data stream;sconcept drift;confusion model;real-time safety assessment (RTSA)","Annotations;Adaptation models;Standards;Costs;Streams;Data models;Uncertainty","","8","","52","IEEE","4 Mar 2024","March 2025","","IEEE","IEEE Journals"
"Region-Aware Style Transfer Between Thangka Images via Combined Segmentation and Adaptive Style Fusion","Y. Xian; T. Shen; Y. Xiang; P. Danzeng; Y. Lee","School of Information Science and Technology, Tibet University, Lhasa, China; School of Information Science and Technology, Tibet University, Lhasa, China; School of Information Science and Technology, Tibet University, Lhasa, China; School of Information Science and Technology, Tibet University, Lhasa, China; School of Humanities, Tibet University, Lhasa, China",2025 28th International Conference on Computer Supported Cooperative Work in Design (CSCWD),"23 Jun 2025","2025","","","1788","1793","Thangka is a unique intangible cultural heritage of the Tibet, with a long history and numerous schools, character-ized by distinctive techniques for depicting figures and expressing color. Style transfer is a popular research direction in computer vision, which can effectively extract the style from an image and incorporate it into another. Currently, most research on Thangka style transfer focuses on extracting Thangka styles and transferring them to non- Thangka images, while neglecting style transfer between different Thangka images. Style transfer between Thangka images presents two major challenges: first, the rich use of color and complex style in Thangka; second, directly applying style transfer does not adequately represent the original Thangka style in the generated image and can distort the content structure. Therefore, this paper proposes a method that combines segmentation and style transfer, enabling style transfer between corresponding regions of Thangka images. This approach contributes to the digital inheritance and preservation of Thangka art.","2768-1904","979-8-3315-1305-4","10.1109/CSCWD64889.2025.11033224","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11033224","Thangka Art;Style Transfer;Contextual Style Aggregation;Cultural Heritage Preservation;Deep Learning","Image segmentation;Art;Image color analysis;Fuses;Federated learning;Semantics;Feature extraction;Cultural differences;History;Painting","","1","","17","IEEE","23 Jun 2025","5-7 May 2025","5-7 May 2025","IEEE","IEEE Conferences"
"Multimodal Biometric Authentication System","A. Kandelkar; V. Kshirsagar; S. Maral; S. Chougule; S. Rasekar; A. Varade","Department of Artificial Intelligence and Data Science, Dr. D. Y. Patil Institute of Technology, Pimpri, Pune, India; Department of Artificial Intelligence and Data Science, Dr. D. Y. Patil Institute of Technology, Pimpri, Pune, India; Department of Artificial Intelligence and Data Science, Dr. D. Y. Patil Institute of Technology, Pimpri, Pune, India; Department of Artificial Intelligence and Data Science, Dr. D. Y. Patil Institute of Technology, Pimpri, Pune, India; Department of Artificial Intelligence and Data Science, Dr. D. Y. Patil Institute of Technology, Pimpri, Pune, India; Department of Artificial Intelligence and Data Science, Dr. D. Y. Patil Institute of Technology, Pimpri, Pune, India","2025 9th International Conference on Computing, Communication, Control and Automation (ICCCBEA)","15 Dec 2025","2025","","","1","5","Multimodal biometric authentication integrates facial, voice, fingerprint, and physiological signals to enhance security and accuracy, addressing limitations of unimodal systems such as spoofing, data variability, and low accuracy in complex environments. With the advent of Vision Transformers (ViTs), these systems have made significant strides in feature extraction, multimodal fusion, and real-time authentication. The Vision Transformer (ViT) processes images as sequences of patches instead of using convolutional filters. It splits an image into fixed-size patches, flattens them into vectors, and applies positional encoding to retain spatial information. The proposed method provides a comprehensive review of transformer based multimodal biometric authentication, analysing key challenges, fusion techniques, and security concerns. Additionally, it explores privacy-preserving approaches, including block chain based biometric security, federated learning, and cryptographic methods, to safeguard sensitive data. The review also discusses future research directions, focusing on lightweight architectures, quantum-secure authentication, and Edge AI integration for scalable and efficient biometric authentication systems. Facial expression recognition using Efficient LBP and CNN achieves 90 % accuracy on the CK+ dataset by leveraging LBP for feature extraction and CNN for classification. Efficiency, scalability, and privacy protection will be addressed in future studies, utilizing blockchain and edge computing for tamper-proof authentication. ViTs' capacity to model global dependencies and withstand spoofing attacks positions them as the perfect choice for nextgeneration biometric systems.","2771-1358","979-8-3315-4903-9","10.1109/ICCUBEA65967.2025.11284074","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11284074","Multimodal Biometrics;Vision Transformer;Facial Recognition;Voice Recognition;Fingerprint Recognition;Deep Learning","Computer vision;Accuracy;Reviews;Scalability;Authentication;Fingerprint recognition;Transformers;Biometric authentication;Blockchains;Convolutional neural networks","","","","27","IEEE","15 Dec 2025","22-23 Aug. 2025","22-23 Aug. 2025","IEEE","IEEE Conferences"
"Combining Vision-Language Models and Weak Supervision for Nuanced Vision Classification Tasks","S. M. Ali Tousi; J. Demby's; R. Farag; G. Omotara; G. N. DeSouza","Vision Guided and Intelligent Robotics Laboratory (ViGIR), EECS Dept., University of Missouri Columbia, MO, US; Vision Guided and Intelligent Robotics Laboratory (ViGIR), EECS Dept., University of Missouri Columbia, MO, US; Vision Guided and Intelligent Robotics Laboratory (ViGIR), EECS Dept., University of Missouri Columbia, MO, US; Vision Guided and Intelligent Robotics Laboratory (ViGIR), EECS Dept., University of Missouri Columbia, MO, US; Vision Guided and Intelligent Robotics Laboratory (ViGIR), EECS Dept., University of Missouri Columbia, MO, US",2025 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW),"15 Sep 2025","2025","","","2133","2142","Nuanced-concept image classification tasks often require substantial labeled data. The labeling process for such problems is time-consuming and labor-intensive. While zero-shot methods like Modeling Collaborator have shown promising results, they generally lack a versatile open source pipeline for domain-independent, multi-class fine-grained classification. We are proposing a classification pipeline consisting of weak supervision and opensource Vision Language Models (VLMs) to be employed in both binary and multi-class nuanced classification problems. Our proposed pipeline is domain-independent as it uses knowledge embedded in the pre-training of VLMs. This eliminates the need for additional fine-tuning for specific contexts, as required by methods such as AdaptCLIPZS. In our proposed pipeline, VLMs serve as weak labelers in the classification tasks, while a Weak Supervision (WS) model aggregates those labels and produce a set of pseudo labels (pseudo ground-truth) to train an end classifier. We have conducted multiple experiments to demonstrate the validity of the pipeline in both binary and multi-class classification tasks. The experimental results have shown that our proposed pipeline is capable of producing superior results in both binary and multi-class problems compared to the state-of-the-art zero-shot classification methods.","2160-7516","979-8-3315-9994-2","10.1109/CVPRW67362.2025.00201","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11148012","","Computer vision;Weak supervision;Conferences;Computational modeling;Aggregates;Pipelines;Data models;Pattern recognition;Labeling;Image classification","","","","45","IEEE","15 Sep 2025","11-12 June 2025","11-12 June 2025","IEEE","IEEE Conferences"
