"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"A Semi-Supervised Domain Adaptation Framework Using Dynamic Distribution Alignment and Manifold Regularisation","M. G. Rahman; M. Z. Islam","Lecturer in Computing in the School of Computing, Mathematics and Engineering (SOCME), Charles Sturt University (CSU), Port Macquarie, NSW, Australia; Professor in Computing, at SOCME and the Associate Dean (Research) of the Faculty of Business Justice and Behavioural Sciences, and the Centre Director of the AI and Cyber Futures Centre (AICF), CSU, Bathurst, NSW, Australia",IEEE Transactions on Artificial Intelligence,"","2026","PP","99","1","14","Domain adaptation (DA) aims to build classifiers for a target domain (TD) by utilising knowledge from a source domain (SD). However, due to two main issues: lack of training data in TD and distribution divergence between the domains, DA can be a highly challenging problem in reality, especially as the existing methods often only prioritise one issue at a time. In this paper, we present a method called SDM that builds a classifier for TD having some unlabelled data by leveraging knowledge from SD having huge labelled data. We first build a classifier applying an existing classification algorithm, such as SVM, on the training data having only SD data. The classifier is then iteratively adjusted by updating the training data, adding TD data and deleting SD data in each iteration. We alleviate both issues by simultaneously minimising the structural risk and joint distributions across domains, and maximising the manifold consistency underneath marginal distributions. Furthermore, while existing methods rely on a user-defined threshold for adding and deleting data, we propose an automatic strategy to determine them. We evaluate the effectiveness of SDM by comparing its performances with fifteen state-of-the-art methods on seven publicly available datasets. We also assess the performance of SDM under certain challenging conditions, such as SD and TD datasets may have noisy and missing values. Our experimental results, including statistical significance tests, demonstrate a clear superiority of SDM over the state-of-the-art methods used in this study. SDM’s source code is publicly available on GitHub at https://github.com/grahman20/SDM.","2691-4581","","10.1109/TAI.2026.3660994","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11372115","Domain adaptation;transfer learning;support vector machine;manifold regularisation;distribution adaptation","Manifolds;Training data;Predictive models;Reviews;Data models;Adaptation models;Accuracy;Training;Support vector machines;Classification algorithms","","","","","CCBY","4 Feb 2026","","","IEEE","IEEE Early Access Articles"
"Refining Positive and Toxic Samples for Dual Safety Self-Alignment of LLMs With Minimal Human Interventions","J. Xu; G. Nan; S. Guan; S. Leng; Y. Liu; Z. Wang; Y. Ma; Z. Zhou; Y. Hou; X. Tao","National Engineering Research Center for Mobile Network Technologies, Beijing University of Posts and Telecommunications, Beijing, China; National Engineering Research Center for Mobile Network Technologies, Beijing University of Posts and Telecommunications, Beijing, China; National Engineering Research Center for Mobile Network Technologies, Beijing University of Posts and Telecommunications, Beijing, China; Nanyang Technological University, Nanyang Avenue, Singapore; National Engineering Research Center for Mobile Network Technologies, Beijing University of Posts and Telecommunications, Beijing, China; National Engineering Research Center for Mobile Network Technologies, Beijing University of Posts and Telecommunications, Beijing, China; National Engineering Research Center for Mobile Network Technologies, Beijing University of Posts and Telecommunications, Beijing, China; Guangzhou University, Guangzhou, China; National Engineering Research Center for Mobile Network Technologies, Beijing University of Posts and Telecommunications, Beijing, China; National Engineering Research Center for Mobile Network Technologies, Beijing University of Posts and Telecommunications, Beijing, China",IEEE Transactions on Information Forensics and Security,"30 Jan 2026","2026","21","","1409","1423","Recent AI agents, such as ChatGPT and LLaMA, primarily rely on instruction tuning and reinforcement learning to calibrate the output of large language models (LLMs) with human intentions, ensuring the outputs are harmless and helpful. Existing methods heavily depend on the manual annotation of high-quality positive samples, while contending with issues such as noisy labels and minimal distinctions between preferred and dispreferred response data. However, readily available toxic samples with clear safety distinctions are often filtered out, removing valuable negative references that could aid LLMs in safety alignment. In response, we propose Positive–Toxic Self-Alignment (PT-ALIGN), a novel safety self-alignment approach that minimizes human supervision by automatically refining positive and toxic samples and performing fine-grained dual instruction tuning. Positive samples are harmless responses, while toxic samples deliberately contain extremely harmful content, serving as a new supervisory signal. Specifically, we utilize LLM itself to iteratively generate and refine training instances by only exploring fewer than 50 human annotations. We then employ two losses, i.e., maximum likelihood estimation (MLE) and fine-grained unlikelihood training (UT), to jointly learn to enhance the LLM’s safety. The MLE loss encourages an LLM to maximize the generation of harmless content based on positive samples. Conversely, the fine-grained UT loss guides the LLM to minimize the output of harmful words based on toxic samples at the token-level, thereby guiding the model to decouple safety from effectiveness, directing it toward safer fine-tuning objectives, and increasing the likelihood of generating helpful and reliable content. Experiments on 9 popular open-source LLMs demonstrate the effectiveness of our PT-ALIGN for safety alignment, while maintaining comparable levels of helpfulness.","1556-6021","","10.1109/TIFS.2026.3652843","General Program of National Natural Science Foundation of China(grant numbers:62471064); Fundamental Research Funds for Beijing University of Posts and Telecommunications(grant numbers:2025AI4S02); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11345453","Large language models;safety and robustness;alignment;natural language processing","Safety;Tuning;Training;Maximum likelihood estimation;Manuals;Refining;Table lookup;Reinforcement learning;Annotations;Semantics","","","","68","IEEE","12 Jan 2026","2026","","IEEE","IEEE Journals"
"Fixing Background Misclassification in Few-Shot Object Detection via Product of Experts","D. S. Ong; Y. Liu; C. Shang; G. Ding; Q. Shen; J. Han","Department of Computer Science, Aberystwyth University, Penglais, U.K.; School of Computer Science and Artificial Intelligence, Aliyun School of Big Data, School of Software, Changzhou University, Changzhou, China; Department of Computer Science, Aberystwyth University, Penglais, U.K.; School of Software, Tsinghua University, Beijing, China; Department of Computer Science, Aberystwyth University, Penglais, U.K.; Department of Automation, Tsinghua University, Beijing, China",IEEE Transactions on Pattern Analysis and Machine Intelligence,"9 Jan 2026","2026","48","2","1825","1841","Few-shot object detection (FSOD) poses a significant challenge due to the difficulty of learning robust and discriminative object representations under limited supervision. A widely adopted solution is the two-stage fine-tuning framework, wherein knowledge acquired from a large-scale base dataset is transferred to a novel dataset containing only a small number of labeled instances. However, this framework is prone to systematically misclassifying novel objects as background, primarily due to incorrect background label caused by the domain gap between base and novel datasets—an issue exacerbated by the sparse representation of novel categories. In this work, we show that this inherent weakness can be exploited by explicitly redefining the category structure and transferring the representations learned during the base training stage. Building on this insight, we propose a simple yet effective framework grounded in the Product of Experts (PoE) formulation, which estimates the joint distribution over background and novel categories by combining the unnormalized logits from independently trained classifiers. Notably, it does not require modifications of the base model or repetition of the base training phase. Furthermore, we introduce a strategy for identifying additional novel-category instances within the base dataset, which effectively augmenting the training set for fine-tuning. The resulting method is architecture-agnostic, imposes negligible overhead, and integrates seamlessly with existing two-stage fine-tuning pipelines. Extensive experiments on PASCAL VOC and COCO demonstrate that the proposed method yields consistent improvements across different baselines, achieving significant gains over state-of-the-art FSOD approaches.","1939-3539","","10.1109/TPAMI.2025.3622983","UKRI AIMLAC CDT(grant numbers:EP/S023992/1); Supercomputing Wales project; European Regional Development Fund; National Natural Science Foundation of China(grant numbers:62441235,62571068); Beijing Natural Science Foundation(grant numbers:L257005); Qing Lan Project of Jiangsu Universities; Major Program of Jiangsu Higher Education Institutions Basic Science Research(grant numbers:25KJA520001); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11206510","Few-shot learning;object detection;transfer learning;fine-tuning","Training;Transfer learning;Object detection;Detectors;Metalearning;Annotations;Systematics;Data models;Computer science;Software","","5","","72","IEEE","17 Oct 2025","Feb. 2026","","IEEE","IEEE Journals"
"Confidence-Aware Test-Time Adaptation for Fault-Resilient Sound Source Localization Guided by Lightweight Diagnosis","I. An","Department of Software, Kookmin University, Seoul, Korea",IEEE Access,"","2026","PP","99","1","1","Deep learning-based sound source localization systems typically rely on specific microphone array configurations, making them highly vulnerable to hardware failures. Unexpected sensor faults cause severe structural signal degradation, leading to substantial deterioration in localization accuracy. To address this challenge, we propose a robust Fault-Resilient Sound Source Localization framework that autonomously diagnoses sensor faults and adapts the model at test time without requiring ground-truth labels. The proposed system integrates two core modules: 1) a Lightweight Fault Diagnosis module, which employs a computationally efficient Frequency-Time Projection Network with a Fault Queue mechanism, and 2) a Diagnosis-Guided Confidence-Aware Test-Time Adaptation strategy, which leverages the highly reliable diagnosis results to apply interventions and utilizes a confidence thresholding mechanism to generate refined hard pseudo-labels for stable self-training. As a result, the proposed system reduces the mean absolute error, averaged across diverse models and fault conditions, from 21.99° to 9.91°, achieving a significant error reduction of 54.92%, thereby ensuring reliable robotic perception even in the presence of sudden hardware malfunctions. The proposed framework is further validated in a real-environment experiment using a physical microphone array with an authentic hardware fault, confirming its generalizability beyond synthetic fault conditions.","2169-3536","","10.1109/ACCESS.2026.3684240","the Korea government(MSIT)(grant numbers:RS-2025-02219317); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11482118","Acoustic signal processing;Autonomous robots;Deep learning;Fault diagnosis;Machine listening;Microphone arrays","Antennas;Feeds;Filtering;Filters;Microwave integrated circuits;Circuits and systems;Kalman filters;Circuits;Central Processing Unit;Location awareness","","","","","CCBY","16 Apr 2026","","","IEEE","IEEE Early Access Articles"
"Unsupervised Deepfake Detection via Camera Source Clustering and Temporal-Spatial Features","Z. Li; C. Lu; Z. Akhtar; T. Qiao",NA; NA; NA; NA,IEEE Transactions on Multimedia,"","2026","PP","99","1","16","Artificial Intelligence (AI) is transforming diverse domains like cybersecurity, robotics, and healthcare but are also being misused for harmful purposes. A notable example is deep fakes that involve audio or visual content artificially generated or altered using deep neural networks. Current deepfake detection methods rely predominantly on supervised learning paradigm, which faces issues like poor interpretability and the impracticality of acquiring extensive labeled data. This paper proposes a novel unsupervised deepfake detection framework to overcome these limitations. By utilizing camera source clustering based on inherent noise patterns, the method decomposes large-scale deepfake clustering into smaller and more manageable problems. It further extracts and aggregates robust inter-frame and intra frame features to highlight temporal and spatial inconsistencies in deepfake videos. Extensive experiments validate that the proposed training-free framework achieves high detection accuracy and relevant generalization across multiple datasets, rivalling the training-based baselines. Moreover, the proposed scheme reduces reliance on labeled data, enhances interpretability, and paves the way for scalable and cost-effective deepfake detection solutions in real-world scenarios. Our source codes have been released at https://github.com/Q-bigbig/unsupervised-deepfake.","1941-0077","","10.1109/TMM.2026.3677617","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11456215","Unsupervised Learning;AI Generated Content;Deepfake Detection;Clustering;Multimedia Forensics","Deepfakes;Feature extraction;Faces;Accuracy;Cameras;Detectors;Artificial intelligence;Visualization;Training;Data models","","","","","IEEE","25 Mar 2026","","","IEEE","IEEE Early Access Articles"
"1200 V 4H-SiC Trench Gate Lateral MOSFET with Carrier Movement Control Technology","J. Ma; M. Zhao; T. Nie; Y. Gu; Q. Peng; R. Huang; S. Bai; L. Zhang; S. Liu; W. Sun","National ASIC System Engineering Research Center, Southeast University, Nanjing, China; National ASIC System Engineering Research Center, Southeast University, Nanjing, China; National ASIC System Engineering Research Center, Southeast University, Nanjing, China; National ASIC System Engineering Research Center, Southeast University, Nanjing, China; National ASIC System Engineering Research Center, Southeast University, Nanjing, China; Nanjing Electronic Device Institute, Nanjing, China; Nanjing Electronic Device Institute, Nanjing, China; National ASIC System Engineering Research Center, Southeast University, Nanjing, China; National ASIC System Engineering Research Center, Southeast University, Nanjing, China; National ASIC System Engineering Research Center, Southeast University, Nanjing, China",Chinese Journal of Electronics,"13 Apr 2026","2026","35","1","114","119","Recently, many metal-oxide-semiconductor field effect transistors (MOSFETs) used for all-silicon carbide (SiC) integration technology have been reported and investigated by Technology Computer Aided Design (TCAD) simulations or experiments. In this paper, a 1200 V trench gate SiC lateral diffused MOSFET (LDMOS) with carrier movement control is proposed. Calibrated simulations are performed by Sentaurus Process tool to emulate the fabrication process. The carrier movement control concept is introduced in the proposed LDMOS by using a trench gate and a N-type buried layer (NBL). The influence of SiC/SiO2 interface states in the channel and drift regions on electron mobility can be weakened, resulting in a high electron mobility. Moreover, break-down voltage (BV) is also improved due to the charge compensation effect of NBL. Compared with the conventional LDMOS, about a 2- to 8-fold improvement in electron mobility in the drift region at $V_{\text{DC}}$ of 400 V, a 29.3% increase in specific on-state resistance $(R_{\text{on},\text{sp}})$, and a 20.5% improvement in BV are obtained in the proposed LDMOS.","2075-5597","","10.23919/cje.2024.00.284","National Key R&D Program of China(grant numbers:2023YFB4403700); Natural Science Foundation of Jiangsu Province(grant numbers:BK20232006,BK20241292); China Postdoctoral Science Foundation(grant numbers:2023TQ0055,2024M750419); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11479811","Silicon carbide;Lateral diffused metal-oxide-semiconductor field effect transistor;Carrier movement control;Electron mobility;Current path;Specific on-state resistance;Breakdown voltage","Circuits;Integrated circuits;MOSFET circuits;Power MOSFET;Circuits and systems;CMOS technology;Power integrated circuits;Application specific integrated circuits;Contacts;Monolithic integrated circuits","","","","26","","13 Apr 2026","January 2026","","CIE","CIE Journals"
"Disentangling Domain Shift and Client-Global Misalignment in Federated MRI Tumor Classification","F. Shoukeir; L. Hong; K. Hasan","Tennessee State University, Nashville, TN, USA; Tennessee State University, Nashville, TN, USA; Tennessee State University, Nashville, TN, USA",SoutheastCon 2026,"20 Apr 2026","2026","","","1","6","Federated learning (FL) was recently introduced as an encouraging paradigm of privacy-preserving medical image analysis to perform joint learning of models without sharing raw data from patients. However, when applying FL to practical clinical settings, its performance often deteriorates because of non-identically distributed (non-IID) data caused by scanner differences and population variances. Despite many existing attempts to address this issue with corresponding algorithms, the representational evolution mechanisms behind federated medical imaging models' instability are not yet well explained. In this study, we conduct an in-depth analysis on representation drift in federated brain MRI tumor classification tasks based on Vision Transformers (ViTs). Instead of presenting a new optimization method for representation drift in federated learning, this study focuses on a diagnostic analysis and shows that the traditional understanding of “representation drift” consists of two very different concepts. We introduce domain-induced representation drift as the change in global representation across client-specific domains and client global misalignment drift as the harmful deviation between locally trained client models and the global model. On a multi-class brain MRI image dataset that is highly non-IID in terms of its class labels and has fixed client domain shifts, we conduct controlled federated experiments to analyze the changes in both CLS-token representations and patch representations for communication rounds. Our findings show that domain drift is gradually increased with training progress and is positively correlated with validation accuracy, while client-global misalignment drift is large in magnitude in initial communication rounds but decreases with aggregation, strongly correlated with validation accuracy in a negative manner, making it a primary contributor to poor generalization performance in non-IID federated learning. These results provide a new mechanistic understanding of the evolution of federated learning in medical imaging, resolve conflicting explanations regarding representation drift in the previous literature, and highlight the importance of decoupling beneficial representation evolution from adverse model misalignment in designing robust federated learning systems.","1558-058X","979-8-3315-4642-7","10.1109/SoutheastCon63549.2026.11475927","U.S. Department of Energy(grant numbers:DE-NA0004189); National Science Foundation(grant numbers:2409093); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11475927","Federated Learning;Medical Imaging;Vision Transformers;Representation Drift;MRI Tumor Classification","Broadcasting;Broadcast technology;Oscillators;Protocols;HTTP;Communication systems;Heterogeneous networks;LoRa;Location awareness;Pixel","","","","17","IEEE","20 Apr 2026","20 Feb.-15 March 2026","20 Feb.-15 March 2026","IEEE","IEEE Conferences"
"RAC-FraudNet: A Bandit-Guided Continual Learning System for Adaptive Text-Based Fraud Detection","C. C. Chukkala; E. B. Chirayath; R. Prasanth; A. T","Department of Computer Science and Engineering, Amrita School of Computing, Amrita Vishwa Vidyapeetham, Amritapuri, India; Department of Computer Science and Engineering, Amrita School of Computing, Amrita Vishwa Vidyapeetham, Amritapuri, India; Department of Computer Science and Engineering, Amrita School of Computing, Amrita Vishwa Vidyapeetham, Amritapuri, India; Department of Computer Science and Engineering, Amrita School of Computing, Amrita Vishwa Vidyapeetham, Amritapuri, India",2026 7th International Conference on Mobile Computing and Sustainable Informatics (ICMCSI),"4 Mar 2026","2026","","","308","313","The adversaries behind text-based financial fraud quickly restructure linguistic patterns to switch among different deceptive strategies from delivery scams to tax fraud and cryptocurrency fraud to bypass fixed detection frameworks. Traditional Deep Learning models operating within standard frameworks suffer from the stability-plasticity dilemma which creates difficulties for their operation in evolving systems: iterative model updates lead to loss of crucial data but frequent retraining operations consume extreme computational expenses. We have developed RAC-FraudNet as a strong continual learning infrastructure which supports real-time adjustment to unfamiliar attacks through restricted data availability. The methodology applies three fundamental elements: (1) decision boundaries are stabilized as the Prototype-Based DistilBERT core aligns class centroids; (2) Bandit-Guided Controller achieves automatic learning rate and replay ratio optimization with UCB algorithms; and (3) Dual-Memory System combines Experience Replay and Elastic Weight Consolidation (EWC) functionality to prevent knowledge loss. Our solution for training data scarcity relies on a Generative Red Teaming method which integrates Gemini with Human-in-the-Loop (HITL) adversarial prompt construction to form new samples. The experimental results reveal that RAC-FraudNet learns novel fraud concepts from minimal samples without sacrificing its original baseline performance, thus proving its capability to sustain mobile security systems independently.","","979-8-3315-5519-1","10.1109/ICMCSI67283.2026.11412680","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11412680","Continual Learning;Text-Based Financial Fraud;Prototype-Based DistilBERT;Multi-Armed Bandits;Elastic Weight Consolidation (EWC);Experience Replay;Generative Red Teaming;Human-in-the-Loop (HITL);Adversarial Prompt Construction;Concept Drift","Continuing education;Computational modeling;Finance;Training data;Switches;Human in the loop;Data models;Fraud;Standards;Stability plasticity","","","","14","IEEE","4 Mar 2026","7-9 Jan. 2026","7-9 Jan. 2026","IEEE","IEEE Conferences"
"High-Speed Mid-Wave Infrared Uni-Traveling Carrier Photodetector for Free-Space Optical Communication","Z. Shen; C. Li; T. Xue; Z. Lyu; Z. Dai; Z. Yang; J. Huang; L. Zhu; W. Ma; X. Pang; J. Huang; B. Chen","School of Information Science and Technology, Shanghaitech University, Shanghai, China; School of Information Science and Technology, Shanghaitech University, Shanghai, China; Laboratory of Solid-State Optoelectronics Information Technology, Institute of Semiconductors, Chinese Academy of Sciences, Beijing, China; College of Information Science and Electronic Engineering, Zhejiang University, Hangzhou, China; School of Information Science and Technology, Shanghaitech University, Shanghai, China; School of Information Science and Technology, Shanghaitech University, Shanghai, China; School of Information Science and Technology, Shanghaitech University, Shanghai, China; School of Information Science and Technology, Shanghaitech University, Shanghai, China; Laboratory of Solid-State Optoelectronics Information Technology, Institute of Semiconductors, Chinese Academy of Sciences, Beijing, China; College of Information Science and Electronic Engineering, Zhejiang University, Hangzhou, China; Laboratory of Solid-State Optoelectronics Information Technology, Institute of Semiconductors, Chinese Academy of Sciences, Beijing, China; School of Information Science and Technology, Shanghaitech University, Shanghai, China",Journal of Lightwave Technology,"11 Mar 2026","2026","44","6","2336","2343","Despite significant progress, high-speed mid-wave infrared (MWIR) photodetectors (PDs) still struggle to simultaneously achieve high bandwidth, high responsivity, and low dark current, limiting their suitability for practical applications. Here, we demonstrate an MWIR InAs/InAsSb type-II superlattice (T2SL) uni-traveling carrier (UTC) photodetector designed for high-speed operation. At room temperature and under a bias of $-$1 V, the device exhibits a dark current density of 2.75 A/cm$^{2}$, a peak responsivity of $\sim$ 0.8 A/W at 4 $\mu$m, and a 3-dB bandwidth of 3.76 GHz. Increasing the bias to $-$2.5 V extends the 3-dB bandwidth to 7.21 GHz. Comprehensive modeling is performed to quantitatively evaluate the device performance. As a proof of concept, the packaged detector was integrated into a free-space optical communication (FSOC) system, achieving a data rate of 6 Gbaud with a clearly open non-return-to-zero (NRZ) eye diagram.","1558-2213","","10.1109/JLT.2026.3653409","National Key Laboratory of Infrared Detection Technologies of China(grant numbers:IRDT-ZGKXY-25-12); National Natural Science Foundation of China(grant numbers:61975121); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11347525","Free-space optical communication;InAs/InAsSb type-II superlattices;uni-traveling photodetectors","Bandwidth;Dark current;Frequency response;Photodetectors;Absorption;Tunneling;Performance evaluation;Superlattices;Free-space optical communication;Electrons","","","","27","IEEE","13 Jan 2026","15 March15, 2026","","IEEE","IEEE Journals"
"A Novel RUL Prediction Framework Considering the Long-Term Correlation of the Wiener Degradation Process","J. He; P. Zhao; Y. Liu; G. Li; L. Wang","Key Laboratory of CNC Equipment Reliability, Ministry of Education, School of Mechanical and Aerospace Engineering, Jilin University, Changchun, China; Key Laboratory of CNC Equipment Reliability, Ministry of Education, School of Mechanical and Aerospace Engineering, Jilin University, Changchun, China; Key Laboratory of CNC Equipment Reliability, Ministry of Education, School of Mechanical and Aerospace Engineering, Jilin University, Changchun, China; Key Laboratory of CNC Equipment Reliability, Ministry of Education, School of Mechanical and Aerospace Engineering, Jilin University, Changchun, China; Key Laboratory of CNC Equipment Reliability, Ministry of Education, School of Mechanical and Aerospace Engineering, Jilin University, Changchun, China",IEEE Transactions on Industrial Electronics,"","2026","PP","99","1","13","Remaining useful life (RUL) prediction is a core technology for equipment operation and health management, and the degradation process of most equipment generally has a long-term correlation. To address this issue, we propose a method to quantify the uncertainty of RUL prediction based on a temporal convolutional network (TCN)-transformer- Wiener Process (WP) degradation model. We give a new generalized RUL prediction framework that employs TCN-Transformer to fit device degradation trends, which can adaptively adjust the fitting of degradation trends. WP is introduced, and the concept of first hitting time (FHT) gives an approximate expression for the probability density function (PDF) of the remaining lifetime of the model, further quantifying the uncertainty of the RUL prediction results. Finally, verification and analysis on the bearing dataset and the tool holder power head degradation dataset, and by comparing with other existing popular methods demonstrated the accuracy and stability of the proposed RUL prediction method. This innovative method provides a robust solution for RUL prediction, offering significant contributions to improving maintenance strategies and operational efficiency.","1557-9948","","10.1109/TIE.2026.3672771","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11455962","Remaining useful life (RUL);transformer;temporal convolutional network (TCN);Wiener process","Degradation;Predictive models;Transformers;Uncertainty;Feature extraction;Market research;Correlation;Convolution;Adaptation models;Computational modeling","","","","","IEEE","25 Mar 2026","","","IEEE","IEEE Early Access Articles"
"Knockoff-Guided Feature Selection via a Single Pre-Trained Reinforced Agent","X. Wang; D. Wang; W. Ying; R. Xie; H. Chen; Y. Fu","School of Computing and AI, Arizona State University, Tempe, AZ, USA; Department of Electrical Engineering and Computer Science, University of Kansas, Lawrence, KS, USA; School of Computing and AI, Arizona State University, Tempe, AZ, USA; Department of Statistics & Data Science, and College of Nursing, University of Central Florida, Orlando, FL, USA; Data Science and Systems Security Department, NEC Laboratories America Inc., Princeton, NJ, USA; School of Computing and AI, Arizona State University, Tempe, AZ, USA",IEEE Transactions on Big Data,"13 Mar 2026","2026","12","2","625","642","Modern data-driven applications generate vast, complex data that often contain irrelevant, redundant, or noisy features. The task involves selecting the optimal subset of features from a dataset by removing redundant and irrelevant ones to enhance downstream performance. Using reinforcement learning (RL) for feature selection is ideal for data-centric tasks due to its interactive nature, which dynamically adapts to evolving data environments. However, high initial exploration variability, reliance on downstream tasks, and the need to control the false discovery rate bring challenges. To address these issues, we introduce a knockoff-guided RL framework, which uses pseudo-features to control early-stage randomness and matrix reconstruction for unsupervised reward. Our approach is a single-agent RL approach with unsupervised rewards that utilize knockoff information and matrix reconstruction to enhance feature selection without relying on labeled data. The framework integrates three components: the knockoff information to control exploration variability, decision network pre-training to guide RL policy, and matrix reconstruction to guide unsupervised rewards. Extensive experiments are conducted on various datasets across different task types, including classification and regression, demonstrating the superiority of our framework.","2332-7790","","10.1109/TBDATA.2025.3639973","National Science Foundation(grant numbers:2426340,2416727,2421865,2421803); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11278018","Feature selection;reinforcement learning;unsupervised reward;knockoff;matrix reconstruction","Feature extraction;Reinforcement learning;Correlation;Hidden Markov models;Decision making;Uncertainty;Training;Redundancy;Monte Carlo methods;Laplace equations","","2","","70","IEEE","4 Dec 2025","April 2026","","IEEE","IEEE Journals"
"Semantic Concentration for Self-Supervised Dense Representations Learning","P. Wen; Q. Xu; S. Dai; R. Cong; Q. Huang","School of Computer Science and Technology, University of Chinese Academy of Sciences, Beijing, China; State Key Laboratory of AI Safety, Institute of Computing Technology, Chinese Academy of Sciences, Beijing, China; State Key Laboratory of Information Security (SKLOIS), Institute of Information Engineering, Chinese Academy of Sciences, Beijing, China; School of Control Science and Engineering and the Key Laboratory of Machine Intelligence and System Control, Ministry of Education, Shandong University, Jinan, China; School of Computer Science and Technology, University of Chinese Academy of Sciences, Beijing, China",IEEE Transactions on Pattern Analysis and Machine Intelligence,"9 Jan 2026","2026","48","2","1185","1201","Recent advances in image-level self-supervised learning (SSL) have made significant progress, yet learning dense representations for patches remains challenging. Mainstream methods encounter an over-dispersion phenomenon that patches from the same instance/category scatter, harming downstream performance on dense tasks. This work reveals that image-level SSL avoids over-dispersion by involving implicit semantic concentration. Specifically, the non-strict spatial alignment ensures intra-instance consistency, while shared patterns, i.e., similar parts of within-class instances in the input space, ensure inter-image consistency. Unfortunately, these approaches are infeasible for dense SSL due to their spatial sensitivity and complicated scene-centric data. These observations motivate us to explore explicit semantic concentration for dense SSL. First, to break the strict spatial alignment, we propose to distill the patch correspondences. Facing noisy and imbalanced pseudo labels, we propose a noise-tolerant ranking loss. The core idea is extending the Average Precision (AP) loss to continuous targets, such that its decision-agnostic and adaptive focusing properties prevent the student model from being misled. Second, to discriminate the shared patterns from complicated scenes, we propose the object-aware filter to map the output space to an object-based space. Specifically, patches are represented by learnable prototypes of objects via cross-attention. Last but not least, empirical studies across various tasks soundly support the effectiveness of our method.","1939-3539","","10.1109/TPAMI.2025.3609758","National Natural Science Foundation of China(grant numbers:62525212,62236008,62441232,U21B2038,U23B2051); Youth Innovation Promotion Association of the Chinese Academy of Sciences; Strategic Priority Research Program of the Chinese Academy of Sciences(grant numbers:XDB0680201); China National Postdoctoral Program for Innovative Talents(grant numbers:BX20250377); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11176151","Self-supervised learning;ranking-based loss;image segmentation","Semantics;Self-supervised learning;Prototypes;Electronic mail;Visualization;Training;Semantic segmentation;Degradation;Data mining;Noise measurement","","1","","80","IEEE","23 Sep 2025","Feb. 2026","","IEEE","IEEE Journals"
